,,,Life Expectancy,,,,,,,,,,,,,,,,,,,,,,,,Premature Age-Adjusted Mortality,,,,,,,,,,,,,,,,,,,,,,,,,Child Mortality,,,,,,,,,,,,,,,,,,,,,,,,,Infant Mortality,,,,,,,,,,,,,,,,,,,,,,,,,Frequent Physical Distress,,,Frequent Mental Distress,,,Diabetes Prevalence,,,HIV Prevalence,,Food Insecurity,,Limited Access to Healthy Foods,,Drug Overdose Deaths,,,,,,,,,,,,,,,,,,,,,,,,,Insufficient Sleep,,,Uninsured Adults,,,,Uninsured Children,,,,Other Primary Care Providers,,High School Graduation,,Disconnected Youth,,,Reading Scores,,,,,,Math Scores,,,,,,School Segregation,School Funding Adequacy,,Gender Pay Gap,,,,,Median Household Income,,,,,,,,,,,,,,,,,,Children Eligible for Free or Reduced Price Lunch,Residential Segregation - Black/White,Child Care Cost Burden,Child Care Centers,,Homicides,,,,,,,,,,,,,,,,,,,,,,,,Suicides,,,,,,,,,,,,,,,,,,,,,,,,,,Firearm Fatalities,,,,,,,,,,,,,,,,,,,,,,,,,Motor Vehicle Crash Deaths,,,,,,,,,,,,,,,,,,,,,,,,,Juvenile Arrests,,,,Voter Turnout,Census Participation,Traffic Volume,Homeownership,,,,Severe Housing Cost Burden,,,,Broadband Access,,,,Population,% Below 18 Years of Age,% 65 and Older,% Non-Hispanic Black,,% American Indian or Alaska Native,,% Asian,,% Native Hawaiian or Other Pacific Islander,,% Hispanic,,% Non-Hispanic White,,% Not Proficient in English,,,,% Female,% Rural,
01101,Alabama,Montgomery,73.7,73.3,74.1,84.1,77.4,90.8,,,,87.6,82.2,92.9,71.6,71.0,72.1,,,,,,,76.6,76.0,77.2,4157,545,528,562,296,216,394,,,,161,112,226,651,626,676,,,,,,,430,405,456,231,97,85,110,127,79,192,,,,,,,117,100,134,,,,,,,38,23,58,208,9,8,11,,,,,,,,,,12,10,13,,,,,,,4,3,6,13,11,15,18,16,21,15,13,17,1559,827,32260,14,24643,11,81,12,9,15,,,,,,,,,,9,6,12,,,,,,,19,14,26,42,41,44,19856,16,14,18,2013,4,3,5,169,593:1,1706,86,8,5,11,2.5,,3.4,2.4,1.9,3.3,2.3,,3.6,2.2,2.1,3.0,0.23,10110,-22227,41912,52969,0.79,0.76,0.82,56862,52599,61125,29167,11450,46884,104390,78115,130665,44847,42538,47156,43750,27676,59824,79471,75603,83339,69,55,25,151,10,24,22,27,,,,,,,,,,37,33,41,,,,,,,5,4,8,125,11,9,13,11,,,,,,,,,,7,5,9,,,,,,,18,14,23,374,33,30,36,,,,,,,,,,45,40,50,,,,,,,18,14,23,242,15,13,17,19,10,35,,,,,,,19,16,22,,,,,,,10,8,13,12,233,22800,11,59.2,60.4,130,51349,57,56,59,14856,17,16,19,87,77889,86,88,226361,23.7,16.4,137012,60.5,723,0.3,7885,3.5,193,0.1,9178,4.1,68680,30.3,3076,1,1,2,53.0,28308,12.4
01103,Alabama,Morgan,73.2,72.6,73.7,80.9,75.1,86.6,,,,,,,69.1,67.4,70.9,,,,,,,73.4,72.8,73.9,2497,562,539,585,419,319,541,,,,,,,781,702,860,,,,,,,554,528,580,85,70,56,87,72,40,121,,,,,,,121,75,185,,,,,,,63,47,83,65,6,5,8,,,,,,,,,,17,11,25,,,,,,,4,2,6,13,11,15,19,17,22,11,10,13,154,149,16910,14,9883,8,71,20,15,25,,,,,,,,,,39,23,61,,,,,,,19,14,25,38,37,40,12454,17,15,20,1516,5,4,7,92,1090:1,1422,92,7,4,10,2.9,,,2.6,2.2,3.2,2.7,,,2.4,2.3,3.0,0.20,11163,-1648,38909,55236,0.70,0.64,0.77,62260,57618,66902,,,,,,,40135,33556,46714,52374,37211,67537,66623,63519,69727,41,59,26,47,6,11,9,13,,,,,,,,,,27,18,39,,,,,,,9,6,11,140,22,18,26,23,,,,,,,,,,14,7,25,,,,,,,26,21,30,145,24,20,28,,,,,,,,,,37,24,53,,,,,,,25,20,29,144,17,14,20,,,,,,,,,,14,8,23,,,,,,,19,15,22,1-4,121,12800,,60.8,70.1,73,34922,73,71,75,4443,10,8,11,81,39119,80,83,124211,22.8,18.5,16225,13.1,1398,1.1,880,0.7,191,0.2,11353,9.1,91919,74.0,2844,2,2,3,50.4,47440,38.4
01105,Alabama,Perry,69.0,67.0,71.1,,,,,,,,,,67.7,65.2,70.2,,,,,,,72.4,68.9,76.0,253,835,724,945,,,,,,,,,,922,783,1061,,,,,,,662,490,875,14,150,82,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,15,20,22,19,25,19,17,22,30,419,1740,20,2949,28,,,,,,,,,,,,,,,,,,,,,,,,,,47,45,48,677,16,13,19,64,4,3,5,75,1339:1,95,98,,,,2.3,,,,,,2.0,,,,,,0.37,12801,-60228,26605,34074,0.78,0.54,1.02,33585,28784,38386,,,,,,,30038,24432,35644,,,,45139,32952,57326,83,52,40,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,23,11,41,,,,,,,,,,,,,,,,,,,,,,23,36,23,54,,,,,,,,,,,,,,,,,,,,,,1-4,6,800,,73.6,39.0,8,2157,70,65,75,262,9,2,16,66,2023,58,74,8035,20.9,21.5,5534,68.9,30,0.4,47,0.6,5,0.1,121,1.5,2234,27.8,0,0,0,1,53.2,8511,100.0
01107,Alabama,Pickens,72.2,71.0,73.4,,,,,,,,,,70.0,68.0,71.9,,,,,,,73.3,71.5,75.0,486,625,567,684,,,,,,,,,,827,716,937,,,,,,,531,459,603,15,88,49,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,13,17,20,17,23,14,12,16,56,344,3220,17,296,1,10,17,8,31,,,,,,,,,,,,,,,,,,,,,,42,41,43,1438,15,12,17,172,5,3,6,37,2671:1,166,98,,,,2.9,,,2.6,,3.3,2.6,,,2.3,,3.1,0.30,11404,-13956,40000,47101,0.85,0.75,0.95,45440,39236,51644,,,,,,,29007,25865,32149,53571,35819,71323,61516,53952,69080,67,29,29,5,5,,,,,,,,,,,,,,,,,,,,,,,,,10,9,4,17,10,,,,,,,,,,,,,,,,,,,,,,15,15,9,25,,,,,,,,,,,,,,,,,,,,,,43,31,22,41,,,,,,,,,,47,31,69,,,,,,,23,13,36,0,38,1700,22,62.6,54.8,10,5253,74,71,78,737,11,8,14,75,5295,71,78,18697,18.8,19.6,7285,39.0,55,0.3,68,0.4,65,0.3,1129,6.0,9960,53.3,316,2,1,3,49.1,19123,100.0
01109,Alabama,Pike,72.1,71.1,73.2,,,,,,,,,,69.4,67.7,71.2,,,,,,,73.3,72.0,74.6,673,657,605,709,,,,,,,,,,798,701,895,,,,,,,606,542,671,18,55,33,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,12,16,19,17,22,14,12,16,115,405,4660,14,3452,10,,,,,,,,,,,,,,,,,,,,,,,,,,39,38,41,2842,15,12,17,287,4,3,6,115,869:1,247,93,8,3,13,2.8,,,2.5,,3.2,2.9,,,2.6,,3.2,0.05,11864,-14121,38562,37363,1.03,0.90,1.16,45144,39282,51006,155714,89188,222240,,,,33328,31036,35620,37619,18494,56744,55137,49181,61093,70,27,23,13,7,14,9,19,,,,,,,,,,,,,,,,,,,,,,24,14,9,21,14,,,,,,,,,,,,,,,,,,,,,,37,22,16,31,,,,,,,,,,24,13,40,,,,,,,22,13,33,56,24,18,31,,,,,,,,,,28,18,41,,,,,,,21,14,30,1-4,38,2700,,53.3,45.5,37,7561,63,60,66,1971,18,14,22,76,9118,72,80,33014,19.0,15.9,12474,37.8,225,0.7,657,2.0,28,0.1,819,2.5,18312,55.5,252,1,0,1,52.1,18543,56.2
01111,Alabama,Randolph,73.0,71.7,74.2,,,,,,,,,,70.2,67.5,73.0,,,,,,,73.2,71.7,74.7,523,586,532,641,,,,,,,,,,780,632,928,,,,,,,563,502,624,19,89,53,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,12,16,20,17,23,12,10,14,19,102,3190,15,3021,13,,,,,,,,,,,,,,,,,,,,,,,,,,39,38,41,1945,16,13,18,216,5,3,6,85,1183:1,250,90,,,,2.8,,,2.4,,2.9,2.6,,,2.2,,2.8,0.09,10853,-8928,38358,50801,0.76,0.66,0.85,49433,42454,56412,,,,,,,34423,27461,41385,,,,58569,53664,63474,57,35,25,6,5,,,,,,,,,,,,,,,,,,,,,,,,,29,25,16,36,26,,,,,,,,,,,,,,,,,,,,,,28,25,16,36,,,,,,,,,,,,,,,,,,,,,,47,30,22,39,,,,,,,,,,,,,,,,,,,,,,0,25,2200,11,61.0,51.9,6,6917,79,77,82,895,11,8,14,80,6973,77,83,22479,20.9,21.4,4108,18.3,116,0.5,123,0.5,25,0.1,698,3.1,17058,75.9,51,0,0,1,51.1,21967,100.0
01113,Alabama,Russell,71.5,70.8,72.3,77.3,73.6,81.0,,,,,,,72.3,71.1,73.4,,,,,,,70.0,68.9,71.1,1297,646,610,682,320,190,506,,,,,,,606,553,658,,,,,,,740,682,797,47,77,57,102,,,,,,,,,,103,69,147,,,,,,,51,26,89,52,9,7,12,,,,,,,,,,,,,,,,,,,,,,14,12,16,20,17,22,14,12,16,203,420,9190,16,3529,7,55,31,24,41,,,,,,,,,,,,,,,,,,,,,,44,42,45,5081,15,12,17,483,3,2,5,36,2788:1,639,89,14,6,22,2.7,,,2.5,2.6,3.0,2.5,,,2.3,2.5,2.9,0.06,10542,-9305,35606,48303,0.74,0.62,0.85,45074,39301,50847,,,,,,,37574,25306,49842,45833,27391,64275,57505,51202,63808,61,42,34,22,6,18,14,23,,,,,,,,,,31,23,40,,,,,,,10,6,16,61,21,16,27,21,,,,,,,,,,,,,,,,,,,,,,100,35,28,41,,,,,,,,,,37,27,49,,,,,,,39,29,52,128,31,26,37,,,,,,,,,,29,21,38,,,,,,,38,30,48,1-4,42,6000,,49.3,58.6,94,14351,61,58,64,3862,17,14,20,75,17563,72,78,58555,24.3,15.5,26698,45.6,394,0.7,474,0.8,159,0.3,3611,6.2,25981,44.4,324,1,0,1,52.4,23881,40.4
01115,Alabama,St. Clair,73.6,73.0,74.2,,,,,,,,,,72.1,70.1,74.1,,,,,,,73.4,72.8,74.0,1871,551,525,577,,,,,,,,,,545,457,633,,,,,,,566,538,595,47,53,39,71,,,,,,,,,,118,57,218,,,,,,,45,31,64,43,6,4,8,,,,,,,,,,,,,,,,,,,,,,12,10,14,18,16,21,10,9,12,131,168,11720,13,1984,2,95,35,28,43,,,,,,,,,,,,,,,,,,,,,,39,37,40,7223,13,11,15,833,4,3,5,70,1423:1,905,87,10,5,15,3.0,,,2.7,2.7,3.1,2.9,,,2.6,2.8,2.9,0.03,9628,-2112,44888,63092,0.71,0.66,0.76,70361,63541,77181,198375,37078,359672,75417,17425,133409,55787,49834,61740,60714,37318,84110,75841,70016,81666,47,28,30,19,4,5,4,7,,,,,,,,,,,,,,,,,,,,,,87,20,16,24,19,,,,,,,,,,,,,,,,,,,,,,84,19,15,23,,,,,,,,,,,,,,,,,,,,,,135,22,18,25,,,,,,,,,,20,10,35,,,,,,,22,18,26,1-4,105,9500,,65.3,68.2,26,27658,82,79,84,2379,7,6,9,89,30218,88,91,93932,22.0,18.1,10057,10.7,365,0.4,832,0.9,92,0.1,2491,2.7,78845,83.9,98,0,0,0,50.3,61140,67.1
01117,Alabama,Shelby,79.6,79.2,80.0,95.7,84.2,107.3,,,,92.6,84.4,100.7,76.2,74.9,77.4,,,,,,,79.5,79.0,79.9,2621,328,315,341,224,165,298,,,,,,,410,367,452,,,,,,,330,316,345,98,44,35,53,,,,,,,,,,99,68,140,,,,,,,37,28,48,89,6,4,7,,,,,,,,,,15,10,21,,,,,,,4,3,5,9,8,11,16,13,18,9,8,10,346,181,20930,10,11354,6,141,21,18,25,,,,,,,,,,,,,,,,,,,,,,34,32,35,13204,10,9,11,1811,3,3,4,68,1475:1,2328,94,4,2,6,3.2,,3.4,2.8,2.6,3.4,2.9,,3.6,2.5,2.5,3.1,0.07,10951,695,55238,71602,0.77,0.74,0.81,98263,91819,104707,136667,104052,169282,96094,66637,125551,70207,65787,74627,67752,55654,79850,96568,92482,100654,26,32,21,58,5,4,3,5,,,,,,,,,,12,7,18,,,,,,,3,2,4,150,14,11,16,14,,,,,,,,,,7,4,13,,,,,,,15,13,18,146,13,11,15,,,,,,,,,,17,11,26,,,,,,,14,11,16,178,12,10,13,,,,,,,,,,9,5,14,,,,,,,13,11,15,6,171,24800,7,71.7,75.6,47,67810,81,80,82,8065,10,9,11,93,77692,92,93,230115,22.2,17.2,32917,14.3,979,0.4,5496,2.4,127,0.1,14086,6.1,173669,75.5,2720,1,1,2,51.2,53453,24.0
01119,Alabama,Sumter,71.3,69.3,73.3,,,,,,,,,,68.6,66.3,71.0,,,,,,,77.4,73.3,81.5,304,732,641,823,,,,,,,,,,833,722,944,,,,,,,525,361,737,13,110,59,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,13,18,20,18,23,18,16,21,37,355,2120,17,1479,11,,,,,,,,,,,,,,,,,,,,,,,,,,47,45,48,989,15,12,17,89,4,2,5,17,5927:1,121,93,,,,2.2,,,,,,1.8,,,,,,0.36,13477,-50922,28236,49257,0.57,0.38,0.77,35152,30089,40215,,,,,,,25828,22107,29549,,,,64667,48867,80467,79,18,38,8,11,23,14,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,31,18,48,,,,,,,,,,,,,,,,,,,,,,43,49,35,66,,,,,,,,,,,,,,,,,,,,,,0,1-4,1000,,63.4,43.8,6,3324,69,66,73,520,12,8,17,70,3352,64,75,11853,19.2,19.8,8220,69.3,23,0.2,197,1.7,5,0.0,181,1.5,3120,26.3,52,0,0,1,53.9,12345,100.0
01121,Alabama,Talladega,71.1,70.4,71.8,,,,,,,,,,69.1,68.0,70.3,,,,,,,71.4,70.6,72.2,2058,678,647,709,,,,,,,,,,750,692,807,,,,,,,674,635,712,80,107,85,133,,,,,,,,,,150,107,204,,,,,,,89,62,122,52,9,6,11,,,,,,,,,,13,9,19,,,,,,,6,4,9,14,12,16,20,18,23,13,12,15,180,258,12770,16,6453,8,30,12,8,18,,,,,,,,,,,,,,,,,,,,,,43,42,44,6636,14,12,16,614,4,3,5,62,1614:1,730,93,13,7,19,2.7,,,2.4,2.4,3.0,2.6,,,2.3,2.5,2.8,0.11,11050,-11817,38561,52605,0.73,0.66,0.81,55186,50439,59933,,,,33681,14369,52993,38196,33986,42406,49563,25473,73653,61355,54543,68167,61,34,22,28,6,18,14,21,,,,,,,,,,34,26,43,,,,,,,10,7,14,71,17,13,22,18,,,,,,,,,,,,,,,,,,,,,,128,32,26,37,,,,,,,,,,41,31,54,,,,,,,28,22,36,176,31,27,36,,,,,,,,,,33,25,42,,,,,,,32,26,38,1-4,55,7900,,57.3,52.5,23,23275,72,70,74,4097,14,12,16,84,27163,82,86,80704,20.4,19.5,26125,32.4,319,0.4,503,0.6,30,0.0,2048,2.5,50315,62.3,483,1,0,1,51.2,48205,58.7
01123,Alabama,Tallapoosa,72.8,71.9,73.7,,,,,,,,,,70.7,69.1,72.3,,,,,,,73.1,72.0,74.2,981,587,546,628,,,,,,,,,,733,645,822,,,,,,,560,511,608,26,72,47,105,,,,,,,,,,86,41,158,,,,,,,70,39,116,27,9,6,13,,,,,,,,,,,,,,,,,,,,,,13,12,16,19,16,22,12,11,14,76,216,6130,15,1359,3,20,16,10,25,,,,,,,,,,,,,,,,,,,,,,39,37,40,3694,16,14,18,421,5,3,7,112,891:1,375,93,12,5,19,2.5,,,2.2,2.5,2.7,2.3,,,2.0,1.7,2.5,0.08,10661,-7566,37868,45945,0.82,0.72,0.93,55270,49394,61146,,,,,,,29006,22813,35199,,,,60323,55642,65004,49,30,28,15,6,8,5,12,,,,,,,,,,17,9,29,,,,,,,5,2,9,40,18,13,26,20,,,,,,,,,,,,,,,,,,,,,,54,27,20,35,,,,,,,,,,19,9,34,,,,,,,31,22,42,63,22,17,28,,,,,,,,,,28,17,42,,,,,,,21,15,28,0,83,3700,22,66.2,56.6,19,12409,75,73,78,1377,9,7,11,80,13132,77,83,40977,19.6,23.8,10749,26.2,160,0.4,228,0.6,25,0.1,1044,2.5,28316,69.1,392,1,1,1,51.2,32391,78.4
01125,Alabama,Tuscaloosa,74.9,74.5,75.3,93.8,76.6,111.0,,,,86.2,79.2,93.1,72.2,71.5,73.0,,,,,,,76.0,75.5,76.5,3402,492,475,509,339,254,442,,,,,,,625,591,660,,,,,,,441,421,461,169,76,65,88,87,46,149,,,,,,,119,97,146,,,,,,,45,34,59,175,10,8,11,,,,,,,,,,14,12,17,,,,,,,6,5,8,12,11,14,18,16,21,12,11,14,566,294,27830,12,13105,7,127,20,16,23,,,,,,,,,,10,7,16,,,,,,,26,21,31,40,39,42,16578,12,11,14,1682,3,2,4,112,894:1,1946,90,4,2,6,2.9,,,2.5,2.2,3.3,2.6,,4.0,2.3,2.2,3.0,0.25,10672,-8818,45023,55957,0.80,0.74,0.86,60875,57472,64278,51136,23518,78754,55491,26926,84056,43897,40586,47208,59435,40899,77971,75292,71448,79136,47,56,21,66,5,8,7,10,,,,,,,,,,20,16,24,,,,,,,3,2,4,135,13,10,15,13,,,,,,,,,,4,2,7,,,,,,,17,13,20,176,17,14,19,,,,,,,,,,22,18,28,,,,,,,15,12,18,224,15,13,17,18,9,33,,,,,,,14,10,17,,,,,,,16,14,19,110,192,19300,16,56.2,52.1,132,52792,62,61,64,12086,15,13,16,86,72979,85,87,236780,20.1,14.2,76932,32.5,797,0.3,4169,1.8,168,0.1,9820,4.1,142400,60.1,1619,1,1,1,51.8,70586,31.1
01127,Alabama,Walker,68.4,67.7,69.1,,,,,,,,,,66.2,63.5,68.8,,,,,,,68.2,67.4,68.9,2008,838,798,877,,,,,,,,,,1011,831,1190,,,,,,,849,807,891,51,82,61,108,,,,,,,,,,,,,,,,,,,,,,49,9,7,12,,,,,,,,,,,,,,,,,,,,,,14,12,16,21,18,23,11,10,13,83,153,11340,17,2492,4,69,36,28,46,,,,,,,,,,,,,,,,,,,,,,40,38,42,5826,16,14,18,650,4,3,6,95,1055:1,719,89,7,3,12,2.9,,,2.6,,3.0,2.7,,,2.3,2.5,2.8,0.10,11009,-4386,40572,54452,0.75,0.67,0.82,51065,44726,57404,,,,,,,31955,19270,44640,36650,16514,56786,54618,50569,58667,48,47,41,15,4,9,6,12,,,,,,,,,,,,,,,,,,,,,,73,23,18,29,23,,,,,,,,,,,,,,,,,,,,,,76,24,19,30,,,,,,,,,,,,,,,,,,,,,,150,33,28,39,,,,,,,,,,,,,,,,,,,,,,0,51,6200,8,63.4,57.0,15,19152,77,76,79,2201,9,7,12,80,19850,78,82,64339,22.4,19.9,3918,6.1,362,0.6,325,0.5,61,0.1,2086,3.2,56705,88.1,321,1,0,1,51.2,52068,79.7
01129,Alabama,Washington,73.7,72.2,75.2,,,,,,,,,,72.6,69.6,75.7,,,,,,,74.5,72.8,76.1,330,528,467,588,,,,938,657,1299,,,,500,384,639,,,,,,,510,437,582,15,98,55,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,13,17,20,18,23,13,12,15,15,116,2110,14,788,4,,,,,,,,,,,,,,,,,,,,,,,,,,42,41,43,1265,15,12,17,135,4,3,5,66,1512:1,205,96,,,,2.9,,,2.8,,3.1,2.7,,,2.5,,2.9,0.13,9930,-8159,39929,63288,0.63,0.44,0.82,53785,46099,61471,141004,58006,224002,,,,23209,9336,37082,,,,63464,49880,77048,43,29,28,3,4,13,7,22,,,,,,,,,,,,,,,,,,,,,,15,18,9,30,19,,,,,,,,,,,,,,,,,,,,,,19,24,14,37,,,,,,,,,,,,,,,,,,,,,,45,40,29,53,,,,,,,,,,37,18,69,,,,,,,39,26,56,1-4,15,1600,,69.2,47.0,7,4868,88,86,91,410,8,5,12,71,3934,66,76,15122,21.4,20.9,3440,22.7,1165,7.7,126,0.8,22,0.1,277,1.8,9902,65.5,1,0,0,1,50.9,15388,100.0
01131,Alabama,Wilcox,68.9,66.9,70.9,,,,,,,,,,66.4,64.2,68.7,,,,,,,73.2,68.9,77.6,286,803,702,904,,,,,,,,,,974,842,1106,,,,,,,511,360,704,12,111,58,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,14,19,21,19,25,18,16,21,21,240,1940,18,2764,24,,,,,,,,,,,,,,,,,,,,,,,,,,47,45,48,842,15,12,17,98,4,3,6,89,1118:1,113,88,,,,2.0,,,,,,1.9,,,,,,,13649,-47863,32452,47654,0.68,0.51,0.85,33682,29356,38008,,,,,,,28542,21349,35735,,,,54984,46895,63073,94,35,42,4,6,31,20,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,53,36,77,,,,,,,,,,,,,,,,,,,,,,34,46,32,64,,,,,,,,,,,,,,,,,,,,,,0,1-4,1000,,73.8,37.1,5,2844,79,76,83,494,15,10,20,72,2582,66,78,10059,22.1,22.4,6890,68.5,25,0.2,32,0.3,3,0.0,154,1.5,2816,28.0,48,0,,,53.4,10600,100.0
01133,Alabama,Winston,73.2,71.9,74.4,,,,,,,,,,,,,,,,,,,,,,545,571,519,623,,,,,,,,,,,,,,,,,,,,,,15,71,40,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,12,17,21,18,23,11,10,13,12,59,4130,18,415,2,10,14,7,26,,,,,,,,,,,,,,,,,,,,,,38,36,40,2302,17,14,19,249,5,3,7,67,1485:1,289,95,14,5,24,2.8,,,,,,2.7,,,,,,0.11,10924,-4104,41702,41915,0.99,0.84,1.15,51149,44412,57886,,,,59265,48439,70091,,,,60521,27037,94005,49372,43815,54929,37,86,32,6,5,8,4,13,,,,,,,,,,,,,,,,,,,,,,23,18,11,28,19,,,,,,,,,,,,,,,,,,,,,,29,25,16,35,,,,,,,,,,,,,,,,,,,,,,58,35,27,45,,,,,,,,,,,,,,,,,,,,,,1-4,25,2200,,60.7,51.2,7,7122,78,76,80,582,7,5,9,77,7013,74,80,23755,20.2,22.2,257,1.1,212,0.9,92,0.4,50,0.2,819,3.4,22082,93.0,208,1,0,2,50.1,23540,100.0
