"","FIPS","State","Life.Expectancy","Residential.Segregation.Index","Percent.Limited.Access.Healthy.Foods","Percent.Uninsured.Adults","School.Funding.Adequacy","Median.Household.Income","School.Funding.Cat","Median.Prop.Tax","Region","Division"
"1918",37045,"North Carolina",72.705870308,30.023593105,6.05394473,16.633357085,-5738.004,53170,"0",1003,"South","South Atlantic"
"1919",37047,"North Carolina",70.72288398,29.18254887,3.6726869493,18.480163904,-10531.089,45379,"0",966,"South","South Atlantic"
"1920",37049,"North Carolina",74.708460718,37.253763252,8.6952444925,13.523625281,-3163.134,63076,"0",1189,"South","South Atlantic"
"1921",37051,"North Carolina",73.880474026,32.54547944,13.560778659,14.298590966,-7818.752,58013,"0",1502,"South","South Atlantic"
"1922",37053,"North Carolina",77.235004053,23.668959852,0.464772768,14.221531976,1467.571,76217,"1",1184,"South","South Atlantic"
"1923",37055,"North Carolina",78.501003758,66.148705008,8.5060031982,14.146452052,1722.118,82052,"1",1770,"South","South Atlantic"
"1924",37057,"North Carolina",74.345234767,55.914149346,9.54487596,16.477430075,-7928.574033,63590,"0",1008,"South","South Atlantic"
"1925",37059,"North Carolina",76.959065713,31.056718283,8.3854038638,14.490439503,-1272.177,63436,"0",1261,"South","South Atlantic"
"1926",37061,"North Carolina",74.879968648,33.767284536,6.3194708107,24.405446518,-8877.305,51270,"0",720,"South","South Atlantic"
"1927",37063,"North Carolina",79.394462074,39.084570189,8.0704466072,14.668960271,-9485.814,79524,"0",2475,"South","South Atlantic"
"1928",37065,"North Carolina",71.173198474,45.611664387,9.5589171538,14.138690567,-11877.16,48770,"0",1061,"South","South Atlantic"
"1929",37067,"North Carolina",76.668391956,48.913958752,14.232604327,16.082661489,-7140.471,62992,"0",1507,"South","South Atlantic"
"1930",37069,"North Carolina",76.887307311,28.20317229,2.1685792776,15.720298135,-4105.709,72415,"0",1308,"South","South Atlantic"
"1931",37071,"North Carolina",73.766493089,44.418568927,11.904867079,15.050937991,-4743.686,65430,"0",1391,"South","South Atlantic"
"1932",37073,"North Carolina",75.165212963,18.70792467,7.8891749136,13.067331671,-3868.057,66561,"0",1071,"South","South Atlantic"
"1933",37075,"North Carolina",74.780326779,NA,1.0153177379,23.858447489,-2147.681,50301,"0",649,"South","South Atlantic"
"1934",37077,"North Carolina",76.631022507,31.4485528,8.4577354828,14.41245444,-5369.999,74120,"0",1369,"South","South Atlantic"
"1935",37079,"North Carolina",75.624025768,13.126384258,0.0712033206,24.859849217,-9046.715,49992,"0",861,"South","South Atlantic"
"1936",37081,"North Carolina",76.690741218,50.529683832,7.2881562362,14.577922795,-6321.291,63822,"0",1770,"South","South Atlantic"
"1937",37083,"North Carolina",71.230560092,39.296323412,6.3942426764,15.718009571,-19739.95033,44804,"0",965,"South","South Atlantic"
"1938",37085,"North Carolina",75.082828631,29.700555719,6.5661294148,15.79574067,-4146.446,65242,"0",1302,"South","South Atlantic"
"1939",37087,"North Carolina",75.495049563,70.848681085,3.2789239222,15.643674951,-1325.787,62374,"0",1242,"South","South Atlantic"
"1940",37089,"North Carolina",78.069196295,43.443479849,8.1180273632,16.578090177,-3067.652,65252,"0",1230,"South","South Atlantic"
"1941",37091,"North Carolina",73.337065109,10.758211105,11.39817985,14.404536862,-21378.93,43871,"0",861,"South","South Atlantic"
"1942",37093,"North Carolina",73.754300022,23.249876934,7.8582628107,18.12378926,-5936.963,60903,"0",1191,"South","South Atlantic"
"1943",37095,"North Carolina",75.200517553,17.06845143,30.087145029,22.777532065,-3928.682,48068,"0",856,"South","South Atlantic"
"1944",37097,"North Carolina",76.91420966,42.455534805,5.7551989977,14.3119938,-1000.85805,73446,"0",1295,"South","South Atlantic"
"1945",37099,"North Carolina",76.840216384,38.368998272,1.8589031159,21.06220759,-1336.938,58491,"0",841,"South","South Atlantic"
"1946",37101,"North Carolina",76.597557018,33.687305661,2.8783321371,15.871784461,-4410.413,80612,"0",1358,"South","South Atlantic"
"1947",37103,"North Carolina",73.864641631,10.337628367,0.0846467345,19.571045576,-8410.807,56079,"0",724,"South","South Atlantic"
"1948",37105,"North Carolina",74.807869256,30.88558934,8.1448590927,19.964043255,-6203.053,58244,"0",1438,"South","South Atlantic"
"1949",37107,"North Carolina",71.692694881,49.502498155,13.311760301,17.437182616,-13592.85,46410,"0",1043,"South","South Atlantic"
"1950",37109,"North Carolina",76.415047544,43.621360576,6.8803728915,14.411199053,-543.7891,78615,"0",1254,"South","South Atlantic"
"1951",37111,"North Carolina",75.405026311,59.13988861,1.2794264849,17.581645792,-2135.923,54042,"0",651,"South","South Atlantic"
"1952",37113,"North Carolina",76.485593336,73.234788049,3.4161120427,19.780553168,-1308.511,53832,"0",768,"South","South Atlantic"
"1953",37115,"North Carolina",75.83300674,NA,6.260361165,13.734567901,338.623,54137,"1",1191,"South","South Atlantic"
"1954",37117,"North Carolina",72.433107592,23.730561801,3.9833558205,16.367385514,-13274.2,44445,"0",1005,"South","South Atlantic"
"1955",37119,"North Carolina",79.1928541,54.764115429,5.4744737079,14.886882314,-5885.352,80645,"0",2302,"South","South Atlantic"
"1956",37121,"North Carolina",74.321591031,NA,1.7334266886,16.37315564,-3789.565,53555,"0",891,"South","South Atlantic"
"1957",37123,"North Carolina",73.095483831,43.393602327,6.8648555271,20.534888683,-3121.117,55313,"0",860,"South","South Atlantic"
"1958",37125,"North Carolina",77.789484883,43.458151313,6.8293265826,14.164139161,-1099.395,84458,"0",1321,"South","South Atlantic"
"1959",37127,"North Carolina",74.396224046,35.568955777,5.4610423245,17.206440098,-11702.54,55406,"0",1161,"South","South Atlantic"
"1960",37129,"North Carolina",78.077251166,52.819089625,8.830683744,13.104912459,-349.3682,70995,"0",1658,"South","South Atlantic"
"1961",37131,"North Carolina",73.189537631,35.066673999,0.4641635025,14.085297419,-25114.86,51550,"0",985,"South","South Atlantic"
"1962",37133,"North Carolina",75.041563685,31.5650196,14.510072912,13.766254687,-2753.934,62190,"0",1190,"South","South Atlantic"
"1963",37135,"North Carolina",81.602908168,34.385553483,2.1777182446,11.729241509,2081.95175,87780,"1",3488,"South","South Atlantic"
"1964",37137,"North Carolina",74.271883591,48.046574926,3.4715932668,17.069632495,-3960.922,59845,"0",1055,"South","South Atlantic"
"1965",37139,"North Carolina",74.258332416,25.462904759,10.016585024,13.696159092,-6914.584,59066,"0",1345,"South","South Atlantic"
"1966",37141,"North Carolina",75.997801066,43.115346817,5.7035419634,15.40328298,-1573.811,73663,"0",1381,"South","South Atlantic"
"1967",37143,"North Carolina",75.754464742,28.692705201,2.3066843759,14.510815069,-6449.842,60665,"0",1228,"South","South Atlantic"
"1968",37145,"North Carolina",75.567260042,27.963446575,5.0863049183,14.567760091,-4912.208,61302,"0",950,"South","South Atlantic"
"1969",37147,"North Carolina",76.012696645,35.079852884,8.4729518837,15.20151397,-7936.6,57319,"0",1320,"South","South Atlantic"
"1970",37149,"North Carolina",77.799510048,38.862193454,1.613174832,14.951004172,1447.675,61585,"1",1272,"South","South Atlantic"
"1971",37151,"North Carolina",73.694972078,48.371345047,10.255089207,20.063409479,-5196.448,58037,"0",1045,"South","South Atlantic"
"1972",37153,"North Carolina",70.456848135,26.054840309,11.192452193,16.699320522,-15241.53,44383,"0",826,"South","South Atlantic"
"1973",37155,"North Carolina",69.332400467,30.601645502,5.4142185452,22.079194067,-11810.97,39931,"0",748,"South","South Atlantic"
"1974",37157,"North Carolina",72.717204461,33.024200044,9.8455508609,17.257243723,-8121.826,52494,"0",1049,"South","South Atlantic"
"1975",37159,"North Carolina",73.584372535,47.403519403,8.8083921855,17.691135235,-5010.566,61105,"0",1131,"South","South Atlantic"
"1976",37161,"North Carolina",73.375037446,38.916283764,5.2546887408,17.007319057,-4464.749,53485,"0",826,"South","South Atlantic"
"1977",37163,"North Carolina",74.314891206,31.870471738,2.7421820454,22.465154414,-7128.453,52248,"0",843,"South","South Atlantic"
"1978",37165,"North Carolina",70.951358301,31.474278407,9.5129318536,17.393645665,-11822.78,45996,"0",996,"South","South Atlantic"
"1979",37167,"North Carolina",74.390973916,52.292953119,2.1830825848,16.342111087,-2879.261,58642,"0",1116,"South","South Atlantic"
"1980",37169,"North Carolina",75.445105142,46.887627824,4.2568633847,14.977990285,-849.5557,56259,"0",976,"South","South Atlantic"
"1981",37171,"North Carolina",74.488117134,46.871318932,2.9814291743,18.386861314,-2947.723333,49524,"0",892,"South","South Atlantic"
"1982",37173,"North Carolina",69.273139089,NA,1.5116342342,24.324324324,-2725.907,55462,"0",583,"South","South Atlantic"
"1983",37175,"North Carolina",79.511084049,51.483285894,2.9514132769,15.903404132,-454.6191,62173,"0",1147,"South","South Atlantic"
"1984",37177,"North Carolina",77.616553568,NA,4.2146792512,20.99378882,-11188.16,42514,"0",916,"South","South Atlantic"
"1985",37179,"North Carolina",78.943106465,33.428180304,7.5680186247,12.338299641,-127.1016,95079,"0",1878,"South","South Atlantic"
"1986",37181,"North Carolina",71.883504717,32.230266886,2.9939875143,18.024817705,-19424.36,49961,"0",933,"South","South Atlantic"
"1987",37183,"North Carolina",81.158641111,45.176742241,5.3861653418,10.848060357,-2149.889,97099,"0",2327,"South","South Atlantic"
"1988",37185,"North Carolina",74.377029346,37.785496783,1.357036299,19.411515665,-18327.28,47170,"0",874,"South","South Atlantic"
"1989",37187,"North Carolina",71.482191762,20.438185745,0.2789301916,14.671814672,-30119.82,46072,"0",869,"South","South Atlantic"
"1990",37189,"North Carolina",79.74703744,65.14310128,2.5514463778,13.933337359,97.97656,57888,"1",1033,"South","South Atlantic"
"1991",37191,"North Carolina",73.619210983,43.165092908,10.386856779,18.562712272,-11553.53,55635,"0",1032,"South","South Atlantic"
"1992",37193,"North Carolina",74.481845582,57.217565447,3.5182470508,19.052945563,-1772.184,48229,"0",901,"South","South Atlantic"
"1993",37195,"North Carolina",73.906601714,44.099041164,2.7037682719,19.693025151,-7940.617,51535,"0",1308,"South","South Atlantic"
"1994",37197,"North Carolina",74.379579418,41.492433829,5.2809704002,17.55952381,-1768.346,61464,"0",1096,"South","South Atlantic"
"1995",37199,"North Carolina",76.636474248,NA,0.5680529364,16.999517607,-2516.022,54455,"0",890,"South","South Atlantic"
"1996",38001,"North Dakota",76.339880483,NA,5.6616768552,11.78057554,1516.398,57593,"1",1146,"Midwest","West North Central"
"1997",38003,"North Dakota",76.476853773,54.277973739,6.2716308621,9.0675791275,1798.93,67058,"1",1224,"Midwest","West North Central"
"1998",38005,"North Dakota",62.222331517,NA,15.114067982,15.021973632,-16739.9742,56605,"0",603,"Midwest","West North Central"
"1999",38007,"North Dakota",NA,NA,18.181818066,9.6590909091,13628.69,85947,"1",833,"Midwest","West North Central"
"2000",38009,"North Dakota",79.724468155,NA,10.461652457,10.469757446,2667.9608,69351,"1",1082,"Midwest","West North Central"
"2001",38011,"North Dakota",79.197630382,NA,2.9321406302,12.565445026,4415.046,75386,"1",1050,"Midwest","West North Central"
"2002",38013,"North Dakota",81.9077984,NA,16.243966624,10.854700855,1309.0685,75931,"1",681,"Midwest","West North Central"
"2003",38015,"North Dakota",79.607802003,51.34677944,4.604923262,7.9973263964,5077.063,83111,"1",2257,"Midwest","West North Central"
"2004",38017,"North Dakota",79.15106561,50.612026878,3.2617305275,8.7498290715,3627.16,70002,"1",2672,"Midwest","West North Central"
"2005",38019,"North Dakota",80.039652379,NA,8.248739338,8.3603020496,4434.763,73221,"1",887,"Midwest","West North Central"
"2006",38021,"North Dakota",76.59092266,NA,2.8352131412,8.8235294118,2187.111,56326,"1",1229,"Midwest","West North Central"
"2007",38023,"North Dakota",81.116937795,NA,7.9416652382,12.444046553,4694.882,70513,"1",761,"Midwest","West North Central"
"2008",38025,"North Dakota",79.048131188,NA,13.295220942,12.827341323,3058.103,82490,"1",1037,"Midwest","West North Central"
"2009",38027,"North Dakota",72.488396106,NA,8.1830389509,10.241935484,NA,58848,NA,833,"Midwest","West North Central"
"2010",38029,"North Dakota",78.344338562,NA,13.407167048,11.64021164,3181.9206667,60952,"1",919,"Midwest","West North Central"
"2011",38031,"North Dakota",77.862843047,NA,5.905482823,9.7480832421,NA,83156,NA,1262,"Midwest","West North Central"
"2012",38033,"North Dakota",87.399489947,NA,33.253758375,10.672358591,-1774.688,64823,"0",750,"Midwest","West North Central"
"2013",38035,"North Dakota",78.729348019,51.156262097,9.9631525831,9.9029038928,748.2715,64914,"1",2387,"Midwest","West North Central"
"2014",38037,"North Dakota",75.767850746,NA,15.741402649,9.652173913,-1302.639,43988,"0",676,"Midwest","West North Central"
"2015",38039,"North Dakota",80.779949524,NA,5.9343071307,9.1561938959,2443.8455,59332,"1",1094,"Midwest","West North Central"
"2016",38041,"North Dakota",77.606713263,NA,29.179767008,12.697095436,-2369.9857,66192,"0",876,"Midwest","West North Central"
"2017",38043,"North Dakota",80.329252033,NA,37.974132854,10.367346939,NA,56951,NA,585,"Midwest","West North Central"
"2018",38045,"North Dakota",83.866301192,NA,19.423344044,11.250603573,2854.6741,77744,"1",932,"Midwest","West North Central"
"2019",38047,"North Dakota",80.58642407,NA,26.133687997,8.6446104589,792.321,60695,"1",773,"Midwest","West North Central"
"2020",38049,"North Dakota",76.803499645,NA,16.991059675,9.2275428172,3286.035,65378,"1",812,"Midwest","West North Central"
"2021",38051,"North Dakota",78.986566577,NA,5.3403805774,10.688836105,1267.853,57614,"1",676,"Midwest","West North Central"
"2022",38053,"North Dakota",75.982214181,54.781534903,15.725696719,13.017306245,6535.325,84206,"1",1155,"Midwest","West North Central"
"2023",38055,"North Dakota",77.62683502,NA,13.202085804,10.055205047,1232.8610714,79935,"1",1136,"Midwest","West North Central"
"2024",38057,"North Dakota",81.294823313,NA,4.219514479,8.3131201764,3238.2375,90092,"1",1420,"Midwest","West North Central"
"2025",38059,"North Dakota",77.216529924,37.65130674,5.2040286915,9.2388824096,3806.3715,75133,"1",2079,"Midwest","West North Central"
"2026",38061,"North Dakota",69.804819597,57.130630636,2.5040380544,16.433239963,3033.3592333,74094,"1",1045,"Midwest","West North Central"
"2027",38063,"North Dakota",79.375380122,NA,26.458984029,10.838946724,5164.215,59947,"1",618,"Midwest","West North Central"
"2028",38065,"North Dakota",91.152648756,NA,19.626656354,8.6099585062,969.7754,79521,"1",1215,"Midwest","West North Central"
"2029",38067,"North Dakota",78.157222707,NA,8.2865659804,11.445783133,3485.8645,69141,"1",1026,"Midwest","West North Central"
"2030",38069,"North Dakota",79.111864139,NA,6.6271881853,7.0040899796,3280.605,59007,"1",1244,"Midwest","West North Central"
"2031",38071,"North Dakota",76.2394925,NA,5.241748761,11.058166283,2007.553,71307,"1",1366,"Midwest","West North Central"
"2032",38073,"North Dakota",76.905942931,44.775348597,1.7758858994,11.114599686,2806.748,76130,"1",1347,"Midwest","West North Central"
"2033",38075,"North Dakota",78.850607814,NA,13.513780875,10.196078431,3415.684,71271,"1",985,"Midwest","West North Central"
"2034",38077,"North Dakota",80.680296712,NA,5.3603778641,10.685393258,-491.3026833,74253,"0",1570,"Midwest","West North Central"
"2035",38079,"North Dakota",68.196697678,NA,4.9887463535,17.387929362,-206.8464968,50598,"0",839,"Midwest","West North Central"
"2036",38081,"North Dakota",79.012110698,NA,1.5682169324,7.0242050308,3502.9971667,75325,"1",1329,"Midwest","West North Central"
"2037",38083,"North Dakota",NA,NA,28.924708076,12.721417069,-16743.18,56922,"0",533,"Midwest","West North Central"
"2038",38085,"North Dakota",62.017619436,NA,24.348999319,16.222910217,-2905.72,43721,"0",308,"Midwest","West North Central"
"2039",38087,"North Dakota",NA,NA,20.562708256,9.8930481283,NA,69249,NA,383,"Midwest","West North Central"
"2040",38089,"North Dakota",79.045926324,50.958208901,6.424864885,10.068757162,2349.8285,86963,"1",1923,"Midwest","West North Central"
"2041",38091,"North Dakota",81.861506105,NA,12.454076743,6.9370330843,NA,81081,NA,915,"Midwest","West North Central"
"2042",38093,"North Dakota",78.038162595,71.148336361,6.3703783453,9.0814377496,2064.1755,65633,"1",1745,"Midwest","West North Central"
"2043",38095,"North Dakota",77.822651423,NA,8.0289747039,14.285714286,NA,70656,NA,700,"Midwest","West North Central"
"2044",38097,"North Dakota",78.787365876,NA,2.1461036279,9.9818922589,1414.5841708,79065,"1",1281,"Midwest","West North Central"
"2045",38099,"North Dakota",78.297521443,NA,5.3465990888,12.806351398,-4079.195,67249,"0",887,"Midwest","West North Central"
"2046",38101,"North Dakota",77.628387318,46.527635994,7.4032171984,11.381479495,3360.0359986,72091,"1",1962,"Midwest","West North Central"
"2047",38103,"North Dakota",79.848605757,NA,9.9935809322,9.1733870968,1901.17705,66294,"1",1017,"Midwest","West North Central"
"2048",38105,"North Dakota",78.015793319,39.719119258,5.0564656043,12.931638913,5035.0925,84145,"1",1798,"Midwest","West North Central"
"2049",39001,"Ohio",71.374451486,NA,11.1845875,11.025414085,144.132,49068,"1",1034,"Midwest","East North Central"
"2050",39003,"Ohio",75.247579326,53.054008895,4.0023735402,9.4614816017,-674.9050038,60384,"0",1449,"Midwest","East North Central"
"2051",39005,"Ohio",76.007114355,83.176972712,1.5133460761,10.044176569,3102.5052,62037,"1",1476,"Midwest","East North Central"
"2052",39007,"Ohio",74.246596272,63.412781537,9.9565004906,11.990131579,-1151.218729,52468,"0",1493,"Midwest","East North Central"
"2053",39009,"Ohio",75.805308828,46.303177907,10.97970372,10.975068022,-1044.80912,48265,"0",1730,"Midwest","East North Central"
"2054",39011,"Ohio",77.231889283,70.269527714,2.1704784288,7.2938850015,3820.1599833,71669,"1",1460,"Midwest","East North Central"
"2055",39013,"Ohio",74.559294492,67.04173688,6.9086881179,9.0072678771,-483.809,55573,"0",1071,"Midwest","East North Central"
"2056",39015,"Ohio",73.423203666,49.321736358,2.7618252493,10.425089296,-1254.91686,64034,"0",1286,"Midwest","East North Central"
"2057",39017,"Ohio",75.724303246,44.843144657,9.4298960949,9.0231719585,392.2404,74841,"1",2540,"Midwest","East North Central"
"2058",39019,"Ohio",75.633715611,51.279346849,1.9024164015,9.9100872875,1753.0881333,62482,"1",1321,"Midwest","East North Central"
