,,,Life Expectancy,,,,,,,,,,,,,,,,,,,,,,,,Premature Age-Adjusted Mortality,,,,,,,,,,,,,,,,,,,,,,,,,Child Mortality,,,,,,,,,,,,,,,,,,,,,,,,,Infant Mortality,,,,,,,,,,,,,,,,,,,,,,,,,Frequent Physical Distress,,,Frequent Mental Distress,,,Diabetes Prevalence,,,HIV Prevalence,,Food Insecurity,,Limited Access to Healthy Foods,,Drug Overdose Deaths,,,,,,,,,,,,,,,,,,,,,,,,,Insufficient Sleep,,,Uninsured Adults,,,,Uninsured Children,,,,Other Primary Care Providers,,High School Graduation,,Disconnected Youth,,,Reading Scores,,,,,,Math Scores,,,,,,School Segregation,School Funding Adequacy,,Gender Pay Gap,,,,,Median Household Income,,,,,,,,,,,,,,,,,,Children Eligible for Free or Reduced Price Lunch,Residential Segregation - Black/White,Child Care Cost Burden,Child Care Centers,,Homicides,,,,,,,,,,,,,,,,,,,,,,,,Suicides,,,,,,,,,,,,,,,,,,,,,,,,,,Firearm Fatalities,,,,,,,,,,,,,,,,,,,,,,,,,Motor Vehicle Crash Deaths,,,,,,,,,,,,,,,,,,,,,,,,,Juvenile Arrests,,,,Voter Turnout,Census Participation,Traffic Volume,Homeownership,,,,Severe Housing Cost Burden,,,,Broadband Access,,,,Population,% Below 18 Years of Age,% 65 and Older,% Non-Hispanic Black,,% American Indian or Alaska Native,,% Asian,,% Native Hawaiian or Other Pacific Islander,,% Hispanic,,% Non-Hispanic White,,% Not Proficient in English,,,,% Female,% Rural,
36103,New York,Suffolk,79.6,79.5,79.8,81.6,81.1,82.1,85.5,79.7,91.4,85.9,84.8,87.0,74.7,74.1,75.3,,,,,,,79.9,79.7,80.0,16978,309,304,314,281,269,293,325,216,469,180,162,199,492,468,516,,,,,,,301,296,307,462,33,30,36,39,33,45,,,,27,15,43,66,52,82,,,,,,,22,19,26,455,4,4,5,4,4,5,,,,,,,9,7,12,,,,,,,3,2,3,9,7,10,14,12,16,9,8,10,3101,237,79120,5,60345,4,1290,29,27,30,16,14,19,,,,,,,33,26,39,,,,,,,33,31,36,35,33,36,58842,6,6,7,9869,3,2,4,122,821:1,20086,90,6,5,7,,,,,,,,,,,,,0.19,32474,20318,66507,82854,0.80,0.78,0.82,119253,116559,121947,82446,66013,98879,131071,118040,144102,102620,97371,107869,112955,108594,117316,126382,124271,128493,34,59,33,342,4,2,2,2,3,3,4,,,,,,,11,9,14,,,,,,,1,1,1,637,8,7,9,9,4,3,5,,,,6,4,9,4,2,6,,,,,,,10,9,11,271,4,3,4,2,1,3,,,,,,,9,7,12,,,,,,,4,3,4,943,9,8,10,11,10,13,,,,5,3,8,14,11,16,,,,,,,8,7,9,41,189,144800,2,70.0,66.4,158,417769,82,81,82,87953,18,17,18,92,468511,91,92,1525465,20.3,18.2,120351,7.9,10997,0.7,73094,4.8,1770,0.1,326910,21.4,981757,64.4,54847,4,4,4,50.3,29972,2.0
36105,New York,Sullivan,76.7,76.0,77.3,79.1,76.8,81.5,,,,,,,73.0,70.8,75.2,,,,,,,76.4,75.6,77.2,1295,436,411,462,405,334,475,,,,,,,611,502,720,,,,,,,441,411,472,34,47,33,66,,,,,,,,,,,,,,,,,,,,,,26,4,3,6,,,,,,,,,,,,,,,,,,,,,,12,10,13,16,14,18,11,9,12,309,457,7730,10,2207,3,131,57,47,66,46,27,72,,,,,,,63,33,110,,,,,,,62,50,74,36,34,37,3487,8,6,9,565,3,2,4,63,1593:1,686,83,25,16,33,,,,,,,,,,,,,0.11,31091,15177,47615,60111,0.79,0.72,0.87,63733,57233,70233,31625,17832,45418,74875,29980,119770,47442,29211,65673,59826,41624,78028,70546,67903,73189,56,51,40,19,4,4,2,6,,,,,,,,,,,,,,,,,,,,,,55,12,9,16,14,,,,,,,,,,,,,,,,,,,,,,34,9,6,12,,,,,,,,,,,,,,,,,,,,,,72,14,11,17,17,10,28,,,,,,,,,,,,,,,,15,11,19,10,32,7200,6,62.4,36.1,18,20660,69,67,71,4330,15,13,17,85,25521,83,87,79658,21.0,19.4,7091,8.9,663,0.8,1766,2.2,81,0.1,14597,18.3,54287,68.2,2202,3,2,4,47.8,59012,75.1
36107,New York,Tioga,79.0,78.2,79.8,,,,,,,,,,,,,,,,,,,,,,670,341,313,369,,,,,,,,,,,,,,,,,,,,,,22,50,32,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,9,12,16,14,18,9,8,11,47,114,4150,9,542,1,22,15,10,23,,,,,,,,,,,,,,,,,,,,,,34,32,35,1467,5,4,6,240,2,2,3,71,1405:1,589,91,12,5,18,,,,,,,,,,,,,0.09,21010,8810,44503,64487,0.69,0.62,0.77,76197,70210,82184,105759,44384,167134,,,,145750,66581,224919,48472,15613,81331,70279,66666,73892,45,59,30,7,3,,,,,,,,,,,,,,,,,,,,,,,,,28,12,8,17,12,,,,,,,,,,,,,,,,,,,,,,14,6,3,10,,,,,,,,,,,,,,,,,,,,,,43,13,9,17,,,,,,,,,,,,,,,,,,,,,,11,14,4800,5,66.1,69.1,27,15821,78,76,80,1837,9,7,11,88,17862,86,89,47772,19.9,22.3,528,1.1,133,0.3,403,0.8,20,0.0,1060,2.2,45038,94.3,140,0,0,1,49.8,32178,66.4
36109,New York,Tompkins,80.9,80.3,81.5,111.4,67.1,155.7,,,,90.2,84.6,95.8,75.0,71.3,78.7,,,,,,,80.4,79.8,81.1,867,264,246,283,,,,,,,,,,519,385,685,,,,,,,275,254,296,26,27,18,40,,,,,,,,,,,,,,,,,,,,,,20,4,2,6,,,,,,,,,,,,,,,,,,,,,,10,8,11,15,13,17,9,8,10,159,168,9680,9,5534,5,66,21,17,27,,,,,,,,,,97,50,169,,,,,,,22,16,29,30,29,32,3416,6,4,7,392,2,2,3,148,676:1,816,85,,,,,,,,,,,,,,,,0.07,24278,12140,57270,68251,0.84,0.77,0.91,72025,65695,78355,86389,43673,129105,50625,34666,66584,34569,7674,61464,54018,38989,69047,73968,71568,76368,39,55,42,36,9,,,,,,,,,,,,,,,,,,,,,,,,,66,13,10,17,13,,,,,,,,,,,,,,,,,,,,,,18,3,2,6,,,,,,,,,,,,,,,,,,,,,,56,8,6,10,,,,,,,,,,,,,,,,,,,,,,17,40,6800,8,57.5,61.0,78,23328,54,53,55,8166,20,18,22,88,37978,87,90,104777,13.7,16.4,4212,4.0,496,0.5,10691,10.2,83,0.1,5804,5.5,80463,76.8,842,1,1,1,50.8,46638,44.1
36111,New York,Ulster,79.2,78.8,79.6,81.9,80.0,83.8,,,,85.8,80.6,90.9,74.7,72.7,76.8,,,,,,,79.1,78.7,79.6,2427,333,319,347,273,225,320,,,,195,119,302,524,446,602,,,,,,,331,316,347,55,38,29,50,,,,,,,,,,110,53,203,,,,,,,34,23,47,45,4,3,6,,,,,,,,,,,,,,,,,,,,,,11,9,12,16,14,18,9,8,10,564,350,17330,10,11199,6,194,36,31,41,31,18,48,,,,,,,53,31,84,,,,,,,36,30,42,31,29,32,7923,7,6,8,937,3,2,4,72,1381:1,1876,88,9,6,11,,,,,,,,,,,,,0.06,28607,15729,55697,68755,0.81,0.76,0.86,79340,74774,83906,,,,118818,91803,145833,65278,54752,75804,57944,51555,64333,80284,75594,84974,41,43,40,71,9,2,1,3,,,,,,,,,,,,,,,,,,,,,,132,13,11,16,15,,,,,,,,,,,,,,,,,,,,,,60,7,5,9,,,,,,,,,,,,,,,,,,,,,,112,9,7,11,,,,,,,,,,,,,,,,,,,,,,26,55,14800,5,69.3,60.2,55,49975,69,68,70,12656,18,17,20,90,65343,89,92,182319,16.8,21.6,10987,6.0,897,0.5,4221,2.3,103,0.1,21070,11.6,141271,77.5,2020,1,1,1,50.1,102061,56.1
36113,New York,Warren,78.1,77.4,78.7,,,,,,,,,,,,,,,,,,,,,,958,355,330,380,,,,,,,,,,,,,,,,,,,,,,25,49,32,72,,,,,,,,,,,,,,,,,,,,,,25,7,4,10,,,,,,,,,,,,,,,,,,,,,,11,9,13,16,14,18,9,8,10,79,137,5890,9,3505,5,38,20,14,27,,,,,,,,,,,,,,,,,,,,,,32,30,34,2122,6,5,6,310,3,2,3,258,388:1,750,89,,,,,,,,,,,,,,,,0.05,27314,13522,52424,64223,0.82,0.76,0.88,69849,63183,76515,,,,81607,41748,121466,,,,122847,28168,217526,74963,70390,79536,38,59,43,23,8,,,,,,,,,,,,,,,,,,,,,,,,,38,12,8,17,12,,,,,,,,,,,,,,,,,,,,,,20,6,4,10,,,,,,,,,,,,,,,,,,,,,,36,8,6,11,,,,,,,,,,,,,,,,,,,,,,16,18,5500,6,70.4,55.2,69,21036,71,69,73,3387,12,10,13,87,25983,86,89,65599,17.2,24.4,950,1.4,214,0.3,665,1.0,20,0.0,2020,3.1,60854,92.8,259,0,0,1,50.3,21138,32.2
36115,New York,Washington,77.5,76.8,78.1,87.6,77.7,97.5,,,,,,,,,,,,,,,,77.1,76.4,77.8,942,377,351,403,,,,,,,,,,,,,,,,,,,,,,21,42,26,64,,,,,,,,,,,,,,,,,,,,,,21,5,3,8,,,,,,,,,,,,,,,,,,,,,,11,9,13,16,14,18,9,8,11,104,195,5970,10,1495,2,32,18,12,25,,,,,,,,,,,,,,,,,,,,,,34,32,35,2356,7,6,8,337,3,2,4,53,1901:1,656,82,15,7,24,,,,,,,,,,,,,0.08,22426,8874,46802,55902,0.84,0.76,0.91,67013,60519,73507,,,,87946,27719,148173,117917,86773,149061,86175,66893,105457,68425,65240,71610,41,75,34,11,4,,,,,,,,,,,,,,,,,,,,,,,,,42,13,9,18,14,,,,,,,,,,,,,,,,,,,,,,24,8,5,12,,,,,,,,,,,,,,,,,,,,,,54,13,9,16,,,,,,,,,,,,,,,,,,,,,,,13,5300,,57.5,59.5,32,17916,74,72,76,2710,11,9,14,85,20548,83,87,60841,18.2,21.8,1532,2.5,231,0.4,356,0.6,29,0.0,1834,3.0,56179,92.3,472,1,0,1,48.3,46282,75.5
36117,New York,Wayne,77.9,77.3,78.6,81.7,77.4,85.9,,,,,,,69.8,64.8,74.8,,,,,,,78.0,77.3,78.6,1327,372,351,394,247,155,374,,,,,,,736,547,971,,,,,,,370,348,393,45,54,39,72,,,,,,,,,,,,,,,,,,,,,,47,7,5,10,,,,,,,,,,,,,,,,,,,,,,11,9,12,16,14,18,10,8,11,109,141,8010,9,1821,2,51,19,14,25,,,,,,,,,,,,,,,,,,,,,,36,34,38,3618,7,6,8,604,3,2,4,69,1446:1,1028,88,9,5,13,,,,,,,,,,,,,0.08,23417,11533,46328,58297,0.79,0.76,0.83,70917,63942,77892,36078,14931,57225,89167,24609,153725,63750,30049,97451,45046,29057,61035,72635,69605,75665,48,57,35,18,4,3,2,5,,,,,,,,,,,,,,,,,,,,,,66,15,11,19,15,,,,,,,,,,,,,,,,,,,,,,32,7,5,10,,,,,,,,,,,,,,,,,,,,,,83,13,10,16,,,,,,,,,,,,,,,,,,,,,,78,25,8800,12,64.2,58.6,19,30116,80,78,81,4049,11,9,13,87,32803,86,88,91125,20.8,21.0,2603,2.9,392,0.4,658,0.7,50,0.1,4545,5.0,81126,89.0,735,1,0,1,49.8,68261,74.8
36119,New York,Westchester,82.1,81.9,82.3,84.3,83.7,84.9,,,,89.7,88.4,91.1,77.9,77.4,78.4,,,,,,,82.6,82.4,82.8,8790,247,242,253,239,227,251,,,,134,118,150,430,411,449,,,,,,,219,212,226,279,30,26,33,31,25,38,,,,34,21,53,53,41,68,,,,,,,19,15,24,241,3,3,4,4,3,4,,,,,,,6,5,8,,,,,,,2,1,2,9,7,10,13,11,14,9,8,10,3431,404,66080,7,12894,1,479,16,15,18,12,10,15,,,,,,,26,21,31,,,,,,,18,16,20,33,32,34,41586,7,6,8,7107,3,2,4,113,883:1,11449,90,5,4,6,,,,,,,,,,,,,0.23,30882,19370,78976,91273,0.87,0.84,0.89,108037,103730,112344,74063,35274,112852,162417,148976,175858,76189,71753,80625,83219,79696,86742,141737,138651,144823,45,60,36,329,6,2,2,3,2,1,3,,,,,,,9,7,11,,,,,,,1,1,1,358,7,6,8,7,4,3,6,,,,6,4,10,4,3,6,,,,,,,9,8,10,150,3,3,4,1,1,2,,,,,,,8,6,10,,,,,,,3,2,4,278,4,4,5,5,4,6,,,,,,,6,4,7,,,,,,,4,3,4,121,193,98400,3,70.0,66.9,364,229004,62,61,63,70443,20,19,20,91,335191,91,92,990427,20.9,18.4,135816,13.7,10685,1.1,67984,6.9,1451,0.1,260908,26.3,509773,51.5,50983,5,5,6,51.2,45533,4.5
36121,New York,Wyoming,78.6,77.8,79.4,,,,,,,,,,,,,,,,,,,,,,516,313,284,341,,,,,,,,,,,,,,,,,,,,,,10,31,15,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,9,13,16,14,18,10,9,11,89,252,3230,8,1798,4,22,18,12,28,,,,,,,,,,,,,,,,,,,,,,35,33,37,1198,5,4,6,177,2,2,3,63,1587:1,331,95,,,,,,,,,,,,,,,,0.05,22868,12589,45142,56958,0.79,0.73,0.85,65526,58695,72357,,,,45833,27058,64608,62404,60276,64532,,,,65587,62858,68316,42,63,35,10,5,,,,,,,,,,,,,,,,,,,,,,,,,34,15,10,21,17,,,,,,,,,,,,,,,,,,,,,,13,6,3,11,,,,,,,,,,,,,,,,,,,,,,24,9,5,13,,,,,,,,,,,,,,,,,,,,,,11,14,3400,7,61.1,57.4,3,12457,77,75,79,1075,7,5,8,83,13426,81,85,39666,18.2,20.5,1682,4.2,198,0.5,210,0.5,24,0.1,1366,3.4,35913,90.5,205,1,0,1,46.2,36465,90.0
36123,New York,Yates,77.9,76.9,79.0,,,,,,,,,,,,,,,,,,,,,,342,338,298,378,,,,,,,,,,,,,,,,,,,,,,17,68,39,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,9,13,16,14,18,9,8,11,12,58,2210,9,45,0,12,16,8,28,,,,,,,,,,,,,,,,,,,,,,34,32,36,1381,11,9,12,566,10,7,13,82,1223:1,142,81,11,4,17,,,,,,,,,,,,,0.06,25169,9912,42153,46206,0.91,0.79,1.04,62637,55008,70266,,,,37125,34954,39296,,,,60817,42669,78965,64991,61030,68952,53,,36,4,3,,,,,,,,,,,,,,,,,,,,,,,,,16,13,7,22,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,7,4,12,,,,,,,,,,,,,,,,,,,,,,1-4,5,2400,,56.2,51.7,18,6862,77,76,79,1029,12,9,14,77,6857,75,80,24451,22.1,22.5,224,0.9,75,0.3,190,0.8,6,0.0,546,2.2,23172,94.8,145,1,0,1,50.6,16984,68.6
