,,,Life Expectancy,,,,,,,,,,,,,,,,,,,,,,,,Premature Age-Adjusted Mortality,,,,,,,,,,,,,,,,,,,,,,,,,Child Mortality,,,,,,,,,,,,,,,,,,,,,,,,,Infant Mortality,,,,,,,,,,,,,,,,,,,,,,,,,Frequent Physical Distress,,,Frequent Mental Distress,,,Diabetes Prevalence,,,HIV Prevalence,,Food Insecurity,,Limited Access to Healthy Foods,,Drug Overdose Deaths,,,,,,,,,,,,,,,,,,,,,,,,,Insufficient Sleep,,,Uninsured Adults,,,,Uninsured Children,,,,Other Primary Care Providers,,High School Graduation,,Disconnected Youth,,,Reading Scores,,,,,,Math Scores,,,,,,School Segregation,School Funding Adequacy,,Gender Pay Gap,,,,,Median Household Income,,,,,,,,,,,,,,,,,,Children Eligible for Free or Reduced Price Lunch,Residential Segregation - Black/White,Child Care Cost Burden,Child Care Centers,,Homicides,,,,,,,,,,,,,,,,,,,,,,,,Suicides,,,,,,,,,,,,,,,,,,,,,,,,,,Firearm Fatalities,,,,,,,,,,,,,,,,,,,,,,,,,Motor Vehicle Crash Deaths,,,,,,,,,,,,,,,,,,,,,,,,,Juvenile Arrests,,,,Voter Turnout,Census Participation,Traffic Volume,Homeownership,,,,Severe Housing Cost Burden,,,,Broadband Access,,,,Population,% Below 18 Years of Age,% 65 and Older,% Non-Hispanic Black,,% American Indian or Alaska Native,,% Asian,,% Native Hawaiian or Other Pacific Islander,,% Hispanic,,% Non-Hispanic White,,% Not Proficient in English,,,,% Female,% Rural,
37139,North Carolina,Pasquotank,74.3,73.4,75.2,91.4,77.2,105.6,,,,,,,71.6,69.9,73.3,,,,,,,75.0,73.8,76.1,727,495,458,533,,,,,,,,,,604,531,677,,,,,,,466,418,513,36,91,63,125,,,,,,,,,,155,98,233,,,,,,,71,38,122,24,7,5,11,,,,,,,,,,,,,,,,,,,,,,11,9,13,16,14,18,11,9,13,107,309,4400,11,4073,10,55,45,34,59,,,,,,,,,,37,21,60,,,,,,,56,40,78,36,35,37,3113,14,12,16,425,5,3,6,183,546:1,434,78,,,,3.0,,,2.7,2.8,3.2,3.0,,,2.7,3.1,3.2,0.05,11980,-6915,41891,55243,0.76,0.66,0.86,59066,52787,65345,,,,53367,24234,82500,58688,50623,66753,31778,10886,52670,69195,62689,75701,99,25,24,21,8,10,7,15,,,,,,,,,,,,,,,,,,,,,,28,13,8,18,14,,,,,,,,,,,,,,,,,,,,,,36,18,13,25,,,,,,,,,,24,14,38,,,,,,,16,9,25,36,13,9,18,,,,,,,,,,15,8,25,,,,,,,14,9,21,38,29,3000,22,65.2,64.1,50,9902,64,61,68,1974,13,11,16,87,13454,84,90,40938,21.0,18.6,14260,34.8,281,0.7,610,1.5,44,0.1,2613,6.4,22256,54.4,426,1,0,2,50.6,18277,45.1
37141,North Carolina,Pender,76.0,75.3,76.7,87.0,78.8,95.1,,,,,,,70.1,67.6,72.7,,,,,,,76.6,75.8,77.4,1080,440,412,467,209,122,335,,,,,,,665,567,762,,,,,,,420,390,450,35,57,40,80,,,,,,,,,,206,118,335,,,,,,,38,22,62,32,7,5,10,,,,,,,,,,,,,,,,,,,,,,11,9,13,16,14,18,10,8,11,104,196,6660,11,2978,6,57,30,23,39,,,,,,,,,,,,,,,,,,,,,,34,33,36,5649,15,13,17,1160,8,6,10,59,1686:1,826,93,,,,3.1,,,2.6,2.5,3.4,3.1,,,2.4,2.6,3.3,0.12,10109,-1574,45293,60580,0.75,0.68,0.82,73663,66439,80887,,,,79254,33370,125138,51208,41123,61293,44157,32514,55800,79743,74002,85484,35,43,25,20,6,5,3,8,,,,,,,,,,,,,,,,,,,,,,62,21,16,26,20,,,,,,,,,,,,,,,,,,,,,,55,18,13,23,,,,,,,,,,,,,,,,,,,,,,94,22,18,27,32,15,58,,,,,,,49,33,70,,,,,,,16,12,21,18,20,5100,7,73.1,57.2,18,19143,82,80,85,2756,12,10,14,86,20087,84,89,65737,22.2,18.6,8208,12.5,678,1.0,552,0.8,63,0.1,5448,8.3,49933,76.0,662,1,1,2,49.5,36729,61.0
37143,North Carolina,Perquimans,75.8,73.9,77.6,,,,,,,,,,73.7,69.9,77.6,,,,,,,76.0,73.8,78.2,264,466,400,531,,,,,,,,,,547,408,717,,,,,,,455,379,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,10,14,17,14,19,11,9,13,19,166,1600,12,310,2,17,42,25,68,,,,,,,,,,,,,,,,,,,,,,33,32,35,1013,15,12,17,175,7,5,9,53,1887:1,101,88,,,,3.2,,,2.9,,3.4,3.1,,,2.8,,3.3,0.01,11954,-6450,46681,57945,0.81,0.59,1.02,60665,53130,68200,,,,,,,32824,21456,44192,,,,71582,57569,85595,43,29,28,6,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,17,10,28,,,,,,,,,,,,,,,,,,,,,,14,18,900,36,68.9,59.9,10,4265,77,72,82,679,13,9,17,81,4504,77,85,13210,18.5,28.3,2793,21.1,71,0.5,85,0.6,5,0.0,475,3.6,9559,72.4,23,0,0,1,52.1,13005,100.0
37145,North Carolina,Person,75.6,74.7,76.4,,,,,,,,,,72.8,71.1,74.4,,,,,,,76.3,75.3,77.4,784,480,444,517,,,,,,,,,,586,508,663,,,,,,,456,413,500,18,50,30,80,,,,,,,,,,,,,,,,,,,,,,23,8,5,12,,,,,,,,,,,,,,,,,,,,,,12,10,14,17,15,20,11,10,13,100,298,5230,13,2007,5,31,26,18,37,,,,,,,,,,,,,,,,,,,,,,34,33,35,3313,15,12,17,443,5,4,7,114,875:1,462,86,,,,3.1,,,2.5,3.1,3.5,3.0,,,2.5,2.9,3.4,0.06,11250,-4912,46176,56661,0.81,0.69,0.94,61302,53724,68880,23929,23257,24601,41012,20638,61386,34782,26724,42840,36979,3766,70192,75891,69829,81953,72,28,27,19,9,8,5,12,,,,,,,,,,,,,,,,,,,,,,36,16,11,23,18,,,,,,,,,,,,,,,,,,,,,,48,24,18,32,,,,,,,,,,25,13,43,,,,,,,27,19,37,49,18,13,23,,,,,,,,,,15,8,27,,,,,,,19,13,26,24,24,2800,17,71.7,64.5,29,12527,78,75,80,2224,14,11,17,85,13648,81,88,39386,20.4,21.1,10216,25.9,386,1.0,174,0.4,16,0.0,2140,5.4,25791,65.5,152,0,0,1,51.5,29597,75.7
37147,North Carolina,Pitt,76.0,75.5,76.5,91.1,77.8,104.4,,,,82.2,78.5,86.0,72.1,71.3,72.9,,,,,,,78.0,77.4,78.6,2511,449,431,467,286,215,373,,,,,,,594,559,628,,,,,,,382,359,404,150,81,68,94,62,32,108,,,,,,,146,118,174,,,,,,,36,24,51,159,11,9,13,,,,,,,,,,19,15,22,,,,,,,4,3,6,12,10,13,17,14,19,12,10,14,680,464,22320,13,14247,8,166,31,26,36,,,,,,,,,,27,20,35,,,,,,,38,30,45,38,36,39,15985,15,13,17,1916,5,4,7,235,425:1,1870,85,3,2,5,2.9,,3.7,2.6,2.8,3.5,2.9,,4.3,2.5,2.9,3.5,0.11,10491,-7937,43649,52885,0.83,0.76,0.89,57319,53156,61482,,,,74107,48983,99231,42615,38108,47122,46902,40161,53643,66543,62154,70932,66,35,34,83,9,7,6,9,,,,,,,,,,16,12,20,,,,,,,3,1,4,97,11,9,14,11,,,,,,,,,,8,5,12,,,,,,,13,10,17,112,13,10,15,,,,,,,,,,18,13,23,,,,,,,10,7,13,177,14,12,16,21,12,34,,,,,,,17,14,22,,,,,,,12,10,15,247,177,13400,32,64.2,58.7,92,36960,51,50,53,11381,16,15,18,86,61698,84,87,173542,21.1,14.9,61952,35.7,1009,0.6,3686,2.1,259,0.1,12256,7.1,91471,52.7,2317,1,1,2,53.0,45713,26.9
37149,North Carolina,Polk,77.8,76.4,79.2,,,,,,,,,,,,,,,,,,,,,,336,393,342,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,9,12,15,13,18,9,7,10,26,148,2380,12,331,2,13,21,11,36,,,,,,,,,,,,,,,,,,,,,,32,30,34,1541,15,13,17,230,7,5,9,85,1176:1,185,93,,,,3.5,,,,3.2,3.5,3.5,,,,3.4,3.5,0.03,12894,1448,40116,51641,0.78,0.67,0.88,61585,53254,69916,,,,75500,8637,142363,34952,12992,56912,50921,17008,84834,63084,57611,68557,65,39,24,5,7,,,,,,,,,,,,,,,,,,,,,,,,,25,27,17,42,24,,,,,,,,,,,,,,,,,,,,,,22,21,13,32,,,,,,,,,,,,,,,,,,,,,,18,13,7,20,,,,,,,,,,,,,,,,,,,,,,7,14,1200,18,73.2,55.3,20,6537,77,73,80,857,11,8,13,81,6902,78,84,19986,15.5,32.3,752,3.8,149,0.7,235,1.2,3,0.0,1196,6.0,17418,87.2,173,1,0,2,52.3,17669,91.4
37151,North Carolina,Randolph,73.7,73.2,74.2,82.3,78.6,86.0,,,,82.0,75.4,88.6,69.7,67.6,71.9,,,,,,,73.3,72.8,73.9,2789,526,505,546,282,219,346,,,,,,,661,567,755,,,,,,,545,521,568,97,69,56,84,53,30,86,,,,,,,176,101,286,,,,,,,64,49,83,95,9,7,11,,,,,,,,,,,,,,,,,,,,,,12,10,14,17,15,20,11,9,13,236,192,19360,14,14537,10,232,54,47,60,,,,,,,,,,40,20,72,,,,,,,62,53,70,33,32,35,17276,20,18,22,1944,6,4,7,83,1207:1,1858,87,13,8,17,3.1,,3.2,2.7,2.8,3.2,3.2,,3.6,2.7,3.1,3.3,0.12,10244,-5196,39890,49465,0.81,0.75,0.86,58037,51622,64452,34038,10320,57756,55705,35892,75518,33646,29776,37516,54025,50068,57982,58526,56132,60920,49,48,28,42,5,4,3,5,,,,,,,,,,,,,,,,,,,,,,138,18,15,22,19,,,,,,,,,,,,,,,,,,,,,,113,16,13,19,,,,,,,,,,29,15,49,,,,,,,17,13,20,212,21,18,24,13,8,22,,,,,,,29,17,46,,,,,,,22,19,25,57,69,11300,11,69.9,63.5,37,41237,74,72,75,5602,10,9,12,86,47795,84,87,146043,22.0,18.6,9608,6.6,1776,1.2,2444,1.7,151,0.1,19055,13.0,111736,76.5,3520,3,2,3,50.4,86768,60.2
37153,North Carolina,Richmond,70.5,69.5,71.4,89.5,76.1,102.8,,,,,,,68.0,66.3,69.7,,,,,,,70.7,69.5,71.9,1119,700,657,743,,,,,,,,,,844,758,929,,,,,,,687,630,744,52,116,86,151,,,,,,,,,,186,123,268,,,,,,,101,63,155,43,11,8,15,,,,,,,,,,,,,,,,,,,,,,14,12,16,18,16,21,14,12,16,147,412,7180,17,5220,11,70,53,41,67,,,,,,,,,,39,22,63,,,,,,,66,49,88,35,34,37,4006,17,14,19,452,4,3,6,91,1097:1,564,83,,,,2.8,,,2.5,2.7,3.2,2.8,,,2.4,3.0,3.1,0.03,10999,-15242,39259,44276,0.89,0.71,1.06,44383,38717,50049,27679,2854,52504,,,,30383,24218,36548,36462,17777,55147,51138,42232,60044,99,26,31,23,9,13,10,18,,,,,,,,,,26,17,38,,,,,,,8,5,14,24,10,6,15,11,,,,,,,,,,,,,,,,,,,,,,45,20,15,27,,,,,,,,,,29,18,45,,,,,,,19,12,29,67,21,17,27,,,,,,,,,,25,16,37,,,,,,,22,15,30,35,49,3600,23,61.3,52.4,44,10829,65,63,67,2539,17,14,20,80,13225,77,82,42778,23.3,18.4,13432,31.4,1412,3.3,475,1.1,77,0.2,3289,7.7,23495,54.9,418,1,0,2,50.5,19113,44.5
37155,North Carolina,Robeson,69.3,68.8,69.9,82.7,75.9,89.5,68.5,67.6,69.3,,,,67.4,66.2,68.6,,,,,,,70.3,69.2,71.4,3131,745,718,772,367,283,467,773,730,816,,,,850,790,911,,,,,,,719,666,771,145,101,85,118,69,40,110,119,92,152,,,,141,102,189,,,,,,,59,32,99,120,10,8,11,,,,10,7,13,,,,15,11,20,,,,,,,,,,16,14,19,19,17,22,16,14,18,459,480,21410,18,7264,5,272,72,64,81,,,,99,83,115,,,,41,28,57,,,,,,,87,69,108,36,35,37,12624,22,20,24,1453,5,4,7,166,601:1,1611,87,12,9,15,2.7,,,2.6,2.6,3.2,2.8,,,2.6,2.9,3.3,0.17,10546,-11811,36269,43253,0.84,0.80,0.88,39931,36781,43081,35565,32348,38782,73015,31346,114684,30311,27960,32662,40897,34447,47347,52687,48996,56378,98,31,35,92,12,26,23,30,,,,31,25,37,,,,43,34,52,,,,,,,13,9,18,84,13,10,16,13,,,,13,9,18,,,,,,,,,,,,,20,14,28,201,31,27,36,,,,37,30,45,,,,41,31,52,,,,,,,25,18,34,359,40,35,44,22,13,35,47,40,54,,,,37,29,46,,,,,,,39,31,48,66,83,11400,13,49.7,48.1,24,27881,66,64,67,5183,13,12,15,70,29883,69,72,116663,25.3,16.3,26935,23.1,48913,41.9,818,0.7,264,0.2,11489,9.8,27700,23.7,2389,2,2,3,51.8,88580,76.0
37157,North Carolina,Rockingham,72.7,72.1,73.3,91.8,76.1,107.5,,,,,,,69.9,68.3,71.4,,,,,,,72.9,72.2,73.6,2133,590,562,617,274,187,387,,,,,,,707,637,777,,,,,,,587,555,618,51,63,47,83,,,,,,,,,,103,57,169,,,,,,,51,33,74,51,8,6,11,,,,,,,,,,,,,,,,,,,,,,13,11,15,18,15,20,11,10,13,163,208,12770,14,9220,10,142,52,43,60,,,,,,,,,,33,19,53,,,,,,,63,52,74,35,33,36,9190,17,15,19,1050,6,4,7,74,1352:1,982,88,12,6,17,2.9,,,2.7,2.8,3.1,2.9,,,2.6,2.9,3.0,0.08,10432,-8122,41636,50167,0.83,0.76,0.90,52494,47775,57213,62530,7390,117670,,,,36675,31789,41561,52577,32850,72304,55010,49934,60086,61,33,24,46,10,8,6,11,,,,,,,,,,19,12,28,,,,,,,6,4,9,83,18,14,23,18,,,,,,,,,,11,5,21,,,,,,,21,16,27,76,17,13,21,,,,,,,,,,22,13,35,,,,,,,17,13,22,131,21,17,24,,,,,,,,,,20,13,30,,,,,,,22,18,26,78,100,6400,28,67.6,63.8,24,27615,71,69,74,4176,11,10,13,77,29866,75,80,91957,20.1,21.5,17137,18.6,596,0.6,664,0.7,133,0.1,6292,6.8,65478,71.2,1184,1,1,2,51.2,55493,60.9
37159,North Carolina,Rowan,73.6,73.1,74.0,103.1,81.3,125.0,,,,,,,71.1,69.8,72.4,,,,,,,73.3,72.7,73.8,2902,544,523,564,184,135,245,,,,,,,688,628,748,,,,,,,553,529,577,75,53,42,67,,,,,,,,,,113,75,163,,,,,,,46,33,63,73,7,5,8,,,,,,,,,,13,8,19,,,,,,,6,4,8,12,10,14,17,14,19,11,10,13,368,293,19220,13,12193,9,204,47,41,54,,,,,,,,,,38,25,56,,,,,,,56,47,64,35,34,37,15205,18,16,20,2016,6,4,8,120,836:1,1665,86,8,5,11,2.9,,,2.4,2.7,3.2,2.7,,,2.2,2.4,2.9,0.14,10804,-5011,44371,51976,0.85,0.79,0.92,61105,54857,67353,81142,80692,81592,58460,35532,81388,46139,39849,52429,46172,37130,55214,64948,61265,68631,60,47,27,34,4,9,7,11,,,,,,,,,,32,24,42,,,,,,,5,3,7,132,18,15,21,18,,,,,,,,,,,,,,,,,,,,,,137,19,16,22,,,,,,,,,,30,21,42,,,,,,,18,15,22,188,19,16,22,13,7,23,,,,,,,20,14,28,,,,,,,20,17,23,36,89,11000,11,70.1,64.4,45,40056,71,69,73,6945,13,11,15,87,49413,86,89,149645,21.7,18.1,24546,16.4,1013,0.7,1796,1.2,219,0.1,15856,10.6,104357,69.7,3400,2,2,3,50.4,61992,42.2
37161,North Carolina,Rutherford,73.4,72.7,74.1,92.5,72.4,112.7,,,,,,,68.4,66.0,70.8,,,,,,,73.5,72.7,74.2,1549,574,543,605,,,,,,,,,,831,708,953,,,,,,,567,533,600,30,50,34,72,,,,,,,,,,,,,,,,,,,,,,31,7,5,10,,,,,,,,,,,,,,,,,,,,,,13,11,15,18,15,20,11,9,13,64,115,10340,16,3563,5,68,34,27,43,,,,,,,,,,,,,,,,,,,,,,34,33,36,6274,17,15,19,739,5,4,7,105,955:1,711,90,17,10,24,3.3,,,2.7,3.0,3.4,3.2,,,2.5,3.0,3.4,0.05,11543,-4465,38745,50784,0.76,0.64,0.89,53485,48441,58529,55677,27253,84101,70958,7819,134097,31686,20320,43052,53370,27091,79649,54112,50645,57579,99,39,27,25,8,4,3,7,,,,,,,,,,,,,,,,,,,,,,63,19,14,25,19,,,,,,,,,,,,,,,,,,,,,,55,17,12,22,,,,,,,,,,,,,,,,,,,,,,90,19,16,24,,,,,,,,,,,,,,,,,,,,,,29,76,4800,22,65.9,54.3,18,19271,73,71,75,2748,11,9,13,80,21142,79,82,64963,19.9,22.5,6088,9.4,263,0.4,436,0.7,55,0.1,3564,5.5,53369,82.2,401,1,0,1,51.2,43684,67.8
37163,North Carolina,Sampson,74.3,73.6,75.0,85.5,77.4,93.5,,,,,,,72.4,70.8,73.9,,,,,,,74.0,73.0,75.0,1173,518,487,549,297,235,371,530,328,810,,,,617,550,685,,,,,,,522,480,565,38,57,40,78,,,,,,,,,,90,48,153,,,,,,,68,40,109,34,6,4,8,,,,,,,,,,,,,,,,,,,,,,13,12,15,18,15,20,14,12,16,163,334,7460,13,1739,3,45,24,18,32,,,,,,,,,,,,,,,,,,,,,,35,33,36,7398,22,20,25,997,7,5,9,79,1258:1,864,81,11,5,18,3.1,,,2.9,2.9,3.5,3.2,,,3.0,3.2,3.5,0.06,10643,-7128,38162,45744,0.83,0.78,0.89,52248,45330,59166,56214,31725,80703,102800,36669,168931,35396,32337,38455,45759,39581,51937,59864,54533,65195,99,32,26,34,9,9,7,13,,,,,,,,,,21,13,31,,,,,,,4,2,8,21,7,4,11,7,,,,,,,,,,,,,,,,,,,,,,34,11,8,15,,,,,,,,,,20,12,33,,,,,,,7,3,13,136,31,26,36,29,19,43,,,,,,,37,26,50,,,,,,,30,24,39,46,37,5200,16,65.9,53.7,15,15663,73,71,75,2550,13,10,15,78,16609,75,80,59120,24.2,18.3,14370,24.3,2312,3.9,416,0.7,224,0.4,12937,21.9,29347,49.6,2509,5,4,6,50.0,49721,84.2
37165,North Carolina,Scotland,71.0,69.9,72.0,,,,70.4,67.9,73.0,,,,68.1,66.4,69.9,,,,,,,72.3,70.7,73.9,827,679,630,728,,,,650,518,806,,,,829,742,917,,,,,,,619,547,691,32,90,62,127,,,,,,,,,,,,,,,,,,,,,,28,9,6,13,,,,,,,,,,,,,,,,,,,,,,15,13,17,19,17,22,15,13,17,134,471,6150,18,3440,10,40,39,28,53,,,,,,,,,,,,,,,,,,,,,,39,38,40,2907,17,15,20,323,4,3,5,205,488:1,428,86,,,,2.7,,,2.4,,3.2,2.8,,,2.6,,3.3,0.01,12900,-11823,36083,45472,0.79,0.71,0.88,45996,40025,51967,51377,45023,57731,,,,29042,25363,32721,60147,14431,105863,52286,49034,55538,92,31,29,22,10,20,15,27,,,,,,,,,,32,21,45,,,,,,,12,7,21,19,11,6,17,11,,,,,,,,,,,,,,,,,,,,,,50,29,21,38,,,,,,,,,,42,28,60,,,,,,,24,14,39,66,27,21,34,,,,63,37,99,,,,24,15,37,,,,,,,23,15,34,38,25,2700,23,55.8,54.9,41,7309,60,57,62,1845,16,14,19,79,9705,77,82,34162,23.0,18.6,13346,39.1,4517,13.2,343,1.0,22,0.1,1354,4.0,13927,40.8,230,1,0,1,48.5,17949,52.5
37167,North Carolina,Stanly,74.4,73.7,75.1,,,,,,,,,,70.7,68.3,73.0,,,,,,,74.7,74.0,75.5,1217,511,481,542,343,206,535,,,,,,,744,630,859,,,,,,,492,459,524,37,62,43,85,,,,,,,,,,,,,,,,,,,,,,41,9,6,12,,,,,,,,,,,,,,,,,,,,,,12,10,14,17,15,19,10,9,12,109,203,7790,13,1323,2,71,37,29,47,,,,,,,,,,,,,,,,,,,,,,34,32,35,5908,16,14,18,898,6,5,8,101,987:1,704,89,,,,3.1,,2.9,2.3,2.8,3.3,2.9,,2.9,2.3,2.8,3.1,0.12,10066,-2879,44061,52899,0.83,0.75,0.91,58642,52297,64987,103448,77108,129788,101985,62930,141040,27578,19668,35488,54432,28008,80856,65378,58316,72440,42,52,30,24,7,5,3,7,,,,,,,,,,,,,,,,,,,,,,45,14,10,19,14,,,,,,,,,,,,,,,,,,,,,,46,15,11,20,,,,,,,,,,34,18,60,,,,,,,13,9,18,85,20,16,24,,,,,,,,,,21,10,38,,,,,,,20,16,26,13,24,4700,8,71.4,63.1,21,17797,75,72,77,2407,11,9,13,86,20473,84,89,64153,21.6,19.1,7261,11.3,349,0.5,1294,2.0,165,0.3,3385,5.3,51023,79.5,845,1,1,2,49.8,45516,72.8
37169,North Carolina,Stokes,75.4,74.6,76.3,,,,,,,,,,73.2,67.7,78.6,,,,,,,75.2,74.3,76.1,888,478,444,513,,,,,,,,,,518,338,759,,,,,,,490,454,527,15,41,23,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,10,14,17,15,20,10,9,12,45,116,6160,14,2018,4,68,50,39,63,,,,,,,,,,,,,,,,,,,,,,33,31,35,3947,15,13,17,508,6,4,8,69,1457:1,496,88,9,3,15,3.2,,,,,,3.1,,,,,,0.04,11287,-850,41836,53613,0.78,0.64,0.92,56259,50130,62388,,,,,,,43077,29487,56667,65553,25258,105848,58622,55337,61907,44,47,26,15,8,5,3,8,,,,,,,,,,,,,,,,,,,,,,39,14,9,19,17,,,,,,,,,,,,,,,,,,,,,,35,15,11,21,,,,,,,,,,,,,,,,,,,,,,56,18,13,23,,,,,,,,,,,,,,,,,,,,,,24,26,3000,17,70.5,63.2,12,14780,78,75,81,1603,9,7,11,81,15409,78,84,45175,18.4,23.0,1864,4.1,216,0.5,195,0.4,23,0.1,1846,4.1,40478,89.6,85,0,0,1,50.7,35849,80.5
37171,North Carolina,Surry,74.5,73.8,75.1,86.4,79.1,93.7,,,,,,,71.1,67.1,75.0,,,,,,,74.1,73.4,74.8,1419,495,467,522,211,140,305,,,,,,,650,492,842,,,,,,,513,482,543,38,57,41,79,,,,,,,,,,,,,,,,,,,,,,33,6,4,9,,,,,,,,,,,,,,,,,,,,,,13,11,15,18,15,20,11,9,12,90,148,10340,15,2197,3,67,31,24,40,,,,,,,,,,,,,,,,,,,,,,34,33,36,7557,18,16,21,988,6,4,8,188,533:1,898,90,13,8,19,3.2,,,2.5,2.9,3.4,3.1,,,2.5,3.0,3.2,0.06,10900,-2948,40296,48388,0.83,0.78,0.89,49524,43556,55492,,,,,,,25123,10848,39398,50500,40600,60400,55468,51860,59076,38,47,30,35,9,5,3,7,,,,,,,,,,,,,,,,,,,,,,75,20,16,25,21,,,,,,,,,,,,,,,,,,,,,,65,18,14,23,,,,,,,,,,,,,,,,,,,,,,99,20,16,24,,,,,,,,,,,,,,,,,,,,,,51,70,5300,23,67.7,61.1,21,21105,73,71,75,2759,10,9,11,78,22610,76,80,71403,20.9,21.2,2643,3.7,520,0.7,574,0.8,81,0.1,8603,12.0,58631,82.1,1431,2,2,3,50.8,54005,75.7
37173,North Carolina,Swain,69.3,67.7,70.8,,,,64.7,61.9,67.5,,,,,,,,,,,,,70.4,68.4,72.4,417,781,702,861,,,,1122,930,1314,,,,,,,,,,,,,715,620,809,10,72,35,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,12,16,19,16,22,12,10,14,11,93,2140,15,211,2,21,49,31,75,,,,85,41,157,,,,,,,,,,,,,39,19,72,34,33,35,1863,24,21,27,317,10,7,13,258,388:1,142,78,,,,3.0,,,,,,2.9,,,,,,0.04,12267,-2726,41076,45708,0.90,0.72,1.08,55462,47782,63142,49147,45879,52415,,,,,,,93125,23275,162975,54841,43664,66018,45,,24,9,13,,,,,,,,,,,,,,,,,,,,,,,,,19,25,15,40,27,,,,,,,,,,,,,,,,,,,,,,16,22,13,37,,,,,,,,,,,,,,,,,,,,,,18,18,11,28,,,,,,,,,,,,,,,,,,,,,,11,8,1000,19,65.4,37.0,7,4135,73,69,77,641,12,8,16,74,4217,69,79,13967,22.2,19.6,189,1.4,4276,30.6,107,0.8,11,0.1,1018,7.3,8169,58.5,62,0,0,1,51.6,14117,100.0
37175,North Carolina,Transylvania,79.5,78.4,80.6,,,,,,,,,,,,,,,,,,,,,,509,334,300,368,,,,,,,,,,,,,,,,,,,,,,18,74,44,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,9,12,16,13,19,9,8,11,40,135,3970,12,977,3,18,18,10,28,,,,,,,,,,,,,,,,,,,,,,33,31,35,2733,16,14,18,339,6,4,8,69,1450:1,281,84,,,,3.3,,,,3.0,3.4,3.0,,,,2.9,3.1,0.04,12470,-455,43316,44671,0.97,0.87,1.07,62173,54433,69913,,,,,,,33616,5522,61710,34492,16584,52400,63181,57761,68601,48,51,26,10,7,,,,,,,,,,,,,,,,,,,,,,,,,33,17,11,25,19,,,,,,,,,,,,,,,,,,,,,,20,12,7,18,,,,,,,,,,,,,,,,,,,,,,28,12,8,17,,,,,,,,,,,,,,,,,,,,,,20,24,1900,23,72.5,50.7,38,10927,76,73,79,1552,11,9,14,86,12343,84,88,33355,15.1,32.1,1029,3.1,165,0.5,231,0.7,22,0.1,1176,3.5,30067,90.1,192,1,0,1,51.4,19927,60.4
37177,North Carolina,Tyrrell,77.6,74.9,80.3,,,,,,,,,,,,,,,,,,,,,,67,441,336,569,,,,,,,,,,518,339,760,,,,,,,443,297,636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,11,15,17,15,20,13,11,15,,,470,14,186,4,,,,,,,,,,,,,,,,,,,,,,,,,,37,36,39,338,21,18,24,52,8,5,11,0,3365:0,,,,,,3.0,,,,,,2.6,,,,,,0.01,17229,-11188,36563,58476,0.63,0.53,0.72,42514,36101,48927,,,,,,,34375,27697,41053,71250,5780,136720,58728,55428,62028,98,,29,3,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,1-4,300,,54.6,44.9,15,1011,75,67,83,144,11,4,18,75,1019,68,83,3365,21.4,23.5,999,29.7,44,1.3,67,2.0,0,0.0,425,12.6,1788,53.1,54,2,0,4,47.9,3245,100.0
