,,,Life Expectancy,,,,,,,,,,,,,,,,,,,,,,,,Premature Age-Adjusted Mortality,,,,,,,,,,,,,,,,,,,,,,,,,Child Mortality,,,,,,,,,,,,,,,,,,,,,,,,,Infant Mortality,,,,,,,,,,,,,,,,,,,,,,,,,Frequent Physical Distress,,,Frequent Mental Distress,,,Diabetes Prevalence,,,HIV Prevalence,,Food Insecurity,,Limited Access to Healthy Foods,,Drug Overdose Deaths,,,,,,,,,,,,,,,,,,,,,,,,,Insufficient Sleep,,,Uninsured Adults,,,,Uninsured Children,,,,Other Primary Care Providers,,High School Graduation,,Disconnected Youth,,,Reading Scores,,,,,,Math Scores,,,,,,School Segregation,School Funding Adequacy,,Gender Pay Gap,,,,,Median Household Income,,,,,,,,,,,,,,,,,,Children Eligible for Free or Reduced Price Lunch,Residential Segregation - Black/White,Child Care Cost Burden,Child Care Centers,,Homicides,,,,,,,,,,,,,,,,,,,,,,,,Suicides,,,,,,,,,,,,,,,,,,,,,,,,,,Firearm Fatalities,,,,,,,,,,,,,,,,,,,,,,,,,Motor Vehicle Crash Deaths,,,,,,,,,,,,,,,,,,,,,,,,,Juvenile Arrests,,,,Voter Turnout,Census Participation,Traffic Volume,Homeownership,,,,Severe Housing Cost Burden,,,,Broadband Access,,,,Population,% Below 18 Years of Age,% 65 and Older,% Non-Hispanic Black,,% American Indian or Alaska Native,,% Asian,,% Native Hawaiian or Other Pacific Islander,,% Hispanic,,% Non-Hispanic White,,% Not Proficient in English,,,,% Female,% Rural,
48017,Texas,Bailey,74.4,71.9,76.8,74.4,70.7,78.0,,,,,,,,,,,,,,,,73.9,69.4,78.3,108,528,425,630,538,408,697,,,,,,,,,,,,,,,,528,366,739,10,108,52,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,11,15,17,15,20,13,11,15,,,830,12,157,2,,,,,,,,,,,,,,,,,,,,,,,,,,34,33,35,1210,33,29,37,424,20,15,25,118,847:1,75,98,,,,2.4,,,,,,2.7,,,,,,0.02,14002,-8877,34874,43750,0.80,0.36,1.23,52751,45024,60478,,,,,,,,,,69839,49320,90358,75785,48669,102901,88,,28,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,35,20,56,,,,,,,,,,,,,,,,,,,,,,10,8,800,23,42.1,47.5,44,1415,73,62,84,50,3,0,9,79,1532,70,88,6779,29.7,15.5,82,1.2,234,3.5,72,1.1,13,0.2,4410,65.1,2147,31.7,1171,18,10,27,49.1,1745,25.3
48019,Texas,Bandera,77.5,76.2,78.9,81.4,77.8,84.9,,,,,,,,,,,,,,,,76.5,74.9,78.1,461,411,366,456,284,204,385,,,,,,,,,,,,,,,,450,395,506,11,66,33,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,9,13,17,14,19,10,9,12,27,142,2800,13,2097,10,,,,,,,,,,,,,,,,,,,,,,,,,,35,33,36,2679,23,20,26,536,14,10,18,72,1382:1,180,84,,,,2.7,,,,2.6,2.8,2.8,,,,2.6,2.9,0.01,14440,-2497,43448,56715,0.77,0.61,0.93,69284,59897,78671,,,,,,,,,,51250,24091,78409,73132,65608,80656,49,,27,4,5,,,,,,,,,,,,,,,,,,,,,,,,,33,29,19,43,29,,,,,,,,,,,,,,,,,,,,,,27,24,16,35,,,,,,,,,,,,,,,,,,,,,,33,21,14,30,,,,,,,,,,,,,,,,,,,,,,18,6,1600,15,69.6,46.3,6,7464,87,86,89,841,10,7,13,88,7503,84,92,22115,16.9,29.3,276,1.2,348,1.6,162,0.7,18,0.1,4816,21.8,16389,74.1,480,2,1,4,50.1,20851,100.0
48021,Texas,Bastrop,77.4,76.7,78.0,80.3,78.4,82.2,,,,,,,75.4,73.3,77.5,,,,,,,76.7,75.8,77.5,1373,405,383,428,360,319,400,,,,,,,525,429,622,,,,,,,422,391,453,59,57,43,74,62,44,85,,,,,,,,,,,,,,,,55,33,85,33,4,3,6,,,,,,,,,,,,,,,,,,,,,,11,10,13,16,14,18,11,10,13,217,259,10710,11,4125,6,37,13,9,18,,,,,,,,,,,,,,,,,,,,,,35,33,36,15380,26,24,29,4055,15,11,19,48,2082:1,1324,91,8,3,12,2.6,,,2.3,2.4,3.1,2.9,,,2.1,2.8,3.3,0.11,11216,-7964,47008,56185,0.84,0.78,0.90,73403,66758,80048,,,,123849,5168,242530,71250,33333,109167,74618,61572,87664,83440,75686,91194,68,43,27,35,6,6,4,8,9,5,13,,,,,,,,,,,,,,,,4,2,7,86,19,15,23,19,8,4,14,,,,,,,,,,,,,,,,28,21,36,68,15,12,19,8,5,14,,,,,,,,,,,,,,,,20,15,27,180,29,25,33,34,27,42,,,,,,,29,15,51,,,,,,,27,21,33,51,32,9600,9,62.8,55.2,27,25884,78,75,80,3577,11,9,14,84,27994,82,87,106188,25.4,15.8,6451,6.1,2241,2.1,1090,1.0,184,0.2,46089,43.4,50585,47.6,4442,5,4,6,48.9,70000,72.0
48023,Texas,Baylor,70.7,67.7,73.7,,,,,,,,,,,,,,,,,,,,,,104,778,616,940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,10,14,18,15,21,10,9,12,,,580,17,54,1,,,,,,,,,,,,,,,,,,,,,,,,,,35,33,36,379,20,17,23,103,12,9,16,115,867:1,,,,,,3.0,,,,,,3.3,,,,,,0.01,11662,-2201,43448,58512,0.74,0.50,0.99,49059,41746,56372,,,,,,,,,,,,,,,,60,,28,2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,300,0,63.0,39.8,31,1004,68,62,74,145,10,3,18,82,1210,76,88,3466,22.8,23.2,87,2.5,37,1.1,11,0.3,8,0.2,532,15.3,2744,79.2,0,0,0,2,50.5,3465,100.0
48025,Texas,Bee,73.4,72.4,74.5,71.2,69.9,72.5,,,,,,,,,,,,,,,,74.4,72.3,76.4,571,586,538,635,676,605,747,,,,,,,,,,,,,,,,543,465,622,20,65,40,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,12,16,17,14,19,14,12,17,145,548,5090,16,3435,11,13,14,7,23,,,,,,,,,,,,,,,,,,,,,,37,35,38,2916,22,18,25,574,9,6,12,72,1382:1,328,88,,,,2.7,,,,2.6,3.2,2.7,,,,2.6,3.1,0.08,13882,169,37930,50388,0.75,0.66,0.85,48176,41379,54973,,,,47337,996,93678,,,,44294,34044,54544,68686,56775,80597,79,44,35,6,4,5,3,9,,,,,,,,,,,,,,,,,,,,,,36,21,15,29,22,17,9,28,,,,,,,,,,,,,,,,29,16,48,15,9,5,15,,,,,,,,,,,,,,,,,,,,,,40,18,13,24,15,9,23,,,,,,,,,,,,,,,,27,16,42,32,9,2700,15,37.6,46.0,19,5765,67,63,71,1296,16,12,20,76,6472,71,80,30394,20.3,13.2,2539,8.4,300,1.0,248,0.8,43,0.1,18294,60.2,9019,29.7,942,3,2,4,38.6,16817,54.2
48027,Texas,Bell,76.0,75.7,76.4,79.0,78.2,79.8,,,,81.7,79.4,83.9,72.7,72.0,73.4,73.0,66.4,79.7,,,,75.8,75.4,76.3,4805,454,441,467,343,317,369,,,,292,236,348,575,543,608,720,532,952,,,,467,448,485,297,67,59,74,52,41,65,,,,,,,111,90,131,,,,,,,61,49,74,277,6,6,7,5,4,7,,,,,,,11,9,13,,,,,,,5,4,6,12,11,14,17,15,20,12,11,14,883,291,51450,14,33023,11,138,12,10,14,5,3,9,,,,,,,14,10,20,,,,,,,16,13,20,39,38,40,42079,19,17,21,9239,9,7,10,203,492:1,4747,89,7,5,10,2.8,,3.1,2.5,2.7,3.1,3.0,,3.4,2.7,3.0,3.3,0.09,10815,-3329,42302,50416,0.84,0.80,0.88,62412,58674,66150,60345,37373,83317,64919,55463,74375,53611,50561,56661,54167,51118,57216,71154,69052,73256,59,45,24,151,5,8,7,9,4,3,6,,,,,,,20,17,24,,,,,,,5,4,6,324,18,16,20,18,10,7,13,,,,19,9,34,12,9,15,,,,,,,26,22,29,334,18,16,20,10,7,13,,,,,,,27,22,32,,,,,,,20,17,23,355,14,13,16,9,7,12,,,,,,,16,13,19,,,,,,,18,15,20,227,156,37200,10,52.1,61.3,76,73362,55,53,56,18485,14,13,15,89,120034,88,90,388386,27.3,11.8,86697,22.3,4355,1.1,12582,3.2,3424,0.9,104124,26.8,166918,43.0,7815,2,2,3,50.0,50744,13.7
48029,Texas,Bexar,76.7,76.6,76.9,76.8,76.7,77.0,113.9,82.6,145.3,88.2,86.6,89.8,73.9,73.4,74.4,73.2,69.9,76.6,,,,76.6,76.4,76.8,26024,424,419,429,428,421,435,234,162,327,166,147,184,547,525,569,477,334,661,,,,422,412,431,1219,54,51,57,50,47,54,,,,54,36,77,106,90,121,,,,,,,51,44,58,1168,6,6,7,6,6,7,,,,,,,12,10,14,,,,,,,5,5,6,12,11,14,17,15,19,13,11,14,6913,415,278860,14,166124,10,923,15,14,16,13,12,15,,,,,,,20,16,25,,,,,,,20,18,22,37,36,38,284339,23,22,24,48846,9,8,11,137,732:1,25138,86,9,8,10,2.8,,3.3,2.5,2.7,3.3,2.9,,3.7,2.6,2.8,3.4,0.15,12146,-4279,45438,54399,0.84,0.82,0.85,65839,63575,68103,60496,53137,67855,85862,81020,90704,53702,50895,56509,59171,58020,60322,84566,82830,86302,63,42,28,545,4,8,8,9,8,8,9,,,,3,1,5,24,21,27,,,,,,,5,4,6,1320,13,12,14,13,10,9,11,,,,7,5,11,9,7,11,,,,,,,21,19,23,1443,14,14,15,12,11,13,,,,,,,27,24,31,,,,,,,18,17,20,1595,12,11,12,11,11,12,,,,4,2,7,15,12,17,,,,,,,12,11,13,1015,1111,199800,11,57.6,65.1,158,428306,59,58,59,108626,15,15,16,88,645914,88,89,2059530,24.6,12.8,158563,7.7,26595,1.3,71659,3.5,4962,0.2,1262139,61.3,532480,25.9,104694,6,5,6,50.3,94592,4.7
48031,Texas,Blanco,78.7,76.8,80.5,79.5,76.1,82.8,,,,,,,,,,,,,,,,77.7,75.3,80.1,188,344,286,402,266,162,410,,,,,,,,,,,,,,,,373,301,445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,9,13,16,14,19,9,8,11,11,105,1430,13,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,33,31,35,1416,21,18,24,374,17,13,21,48,2070:1,119,97,,,,3.1,,,,2.7,3.4,3.2,,,,2.7,3.7,0.02,13147,114,45865,63637,0.72,0.61,0.84,82236,70891,93581,128333,87926,168740,,,,,,,62197,52840,71554,82560,71941,93179,38,,24,3,7,,,,,,,,,,,,,,,,,,,,,,,,,16,29,16,48,27,,,,,,,,,,,,,,,,,,,,,,12,20,10,35,,,,,,,,,,,,,,,,,,,,,,13,16,8,27,,,,,,,,,,,,,,,,,,,,,,1-4,1-4,1000,,79.9,50.3,32,3772,78,75,81,487,11,6,15,87,4216,83,92,12418,16.6,26.8,150,1.2,177,1.4,125,1.0,9,0.1,2450,19.7,9430,75.9,151,1,0,3,49.5,11374,100.0
48033,Texas,Borden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,8,11,15,13,17,8,7,10,17,3230,60,11,97,15,,,,,,,,,,,,,,,,,,,,,,,,,,31,29,33,46,13,11,16,16,11,7,16,0,585:0,,,,,,,,,,,,,,,,,,,25671,13382,44667,71641,0.62,0.38,0.87,75186,63667,86705,,,,,,,,,,,,,,,,42,,22,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,100,0,94.5,33.8,0,158,73,59,88,1,1,0,40,87,186,84,89,585,21.5,24.4,6,1.0,5,0.9,1,0.2,0,0.0,132,22.6,433,74.0,3,0,0,12,48.5,631,100.0
48035,Texas,Bosque,75.0,73.8,76.3,81.9,77.1,86.7,,,,,,,,,,,,,,,,73.7,72.1,75.3,386,500,444,556,275,178,407,,,,,,,,,,,,,,,,549,481,617,10,58,28,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,10,14,18,16,21,11,9,12,20,126,2710,15,1774,10,12,22,11,38,,,,,,,,,,,,,,,,,,,,,,35,33,36,2460,25,22,27,568,14,11,18,48,2077:1,155,88,18,6,31,2.7,,,,2.5,2.8,3.0,,,,2.8,3.1,0.05,14125,-8051,38931,53982,0.72,0.66,0.79,61048,52749,69347,,,,,,,,,,54800,46214,63386,65683,60069,71297,64,32,22,5,5,,,,,,,,,,,,,,,,,,,,,,,,,15,17,9,29,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,29,20,40,,,,,,,,,,,,,,,,,,,,,,1-4,0,1700,,66.4,49.8,18,5512,76,73,79,462,7,4,9,80,5816,77,82,18697,20.7,25.1,362,1.9,206,1.1,150,0.8,21,0.1,3806,20.4,14030,75.0,383,2,1,3,50.7,18235,100.0
48037,Texas,Bowie,73.2,72.6,73.8,84.3,76.4,92.2,,,,,,,69.7,68.4,70.9,,,,,,,73.6,72.9,74.4,1859,568,541,594,326,238,436,,,,,,,765,700,829,,,,,,,541,509,573,78,81,64,101,,,,,,,,,,148,106,202,,,,,,,64,45,90,77,10,8,12,,,,,,,,,,20,14,26,,,,,,,6,4,9,12,11,14,18,16,21,12,10,14,262,340,13140,14,8785,9,20,7,4,11,,,,,,,,,,,,,,,,,,,,,,39,37,40,10287,21,18,23,2131,9,7,12,205,487:1,1281,89,11,7,16,2.9,,,2.4,2.8,3.2,3.2,,,2.7,3.0,3.5,0.17,11242,-4185,40399,52088,0.78,0.70,0.85,52460,46544,58376,64722,38440,91004,90795,68421,113169,40630,37527,43733,56109,47045,65173,63915,60306,67524,65,47,26,33,6,10,8,13,,,,,,,,,,22,15,30,,,,,,,6,4,9,99,21,17,25,21,,,,,,,,,,11,6,19,,,,,,,27,21,33,96,21,17,25,,,,,,,,,,22,15,33,,,,,,,22,17,29,117,18,15,21,,,,,,,,,,22,15,30,,,,,,,18,14,22,73,66,8700,16,55.1,57.6,63,21675,63,61,65,4197,13,11,15,77,26459,75,78,92035,23.6,17.5,23345,25.4,1043,1.1,1216,1.3,97,0.1,7875,8.6,56792,61.7,932,1,1,1,49.7,35247,37.9
48039,Texas,Brazoria,77.5,77.2,77.8,79.9,79.1,80.7,,,,92.7,88.8,96.6,76.2,75.4,77.0,,,,,,,75.9,75.5,76.3,4605,381,370,392,330,308,351,,,,131,106,156,402,372,432,,,,,,,442,425,459,186,43,37,50,36,27,46,,,,,,,74,53,99,,,,,,,46,36,58,160,5,4,6,4,3,6,,,,,,,9,7,13,,,,,,,4,3,5,10,9,12,15,13,17,11,10,13,942,303,39420,11,20853,7,160,14,12,16,8,6,12,,,,,,,11,6,17,,,,,,,21,17,25,37,36,38,42285,19,17,21,8936,9,7,11,76,1311:1,5320,95,8,6,11,3.1,,3.8,2.8,2.8,3.3,3.3,,4.3,2.9,3.1,3.4,0.12,11834,-3559,58142,74148,0.78,0.74,0.83,86197,81805,90589,100412,52066,148758,114167,99513,128821,99025,86284,111766,79991,74193,85789,94978,89276,100680,52,45,22,152,6,5,4,6,3,2,5,,,,,,,11,8,15,,,,,,,4,3,6,271,15,13,16,15,11,8,14,,,,,,,9,5,13,,,,,,,21,18,24,243,13,11,15,8,6,11,,,,,,,13,9,18,,,,,,,18,15,21,340,13,12,15,11,9,13,,,,,,,11,8,15,,,,,,,17,15,20,296,228,40200,13,62.1,62.0,54,94249,74,72,76,12810,10,9,11,92,116644,91,93,388181,25.5,12.8,62016,16.0,3535,0.9,29182,7.5,462,0.1,126154,32.5,163397,42.1,12784,4,3,4,49.5,84062,22.6
48041,Texas,Brazos,79.2,78.8,79.6,80.9,79.6,82.3,,,,90.8,83.0,98.5,72.5,71.3,73.8,,,,,,,79.6,79.1,80.1,1843,317,302,331,310,276,343,,,,139,94,199,603,542,664,,,,,,,290,272,309,117,47,39,56,47,34,64,,,,,,,85,55,126,,,,,,,44,33,58,92,5,4,6,5,4,7,,,,,,,,,,,,,,,,4,3,6,12,10,13,17,15,19,12,10,14,439,218,32900,14,24093,12,56,8,6,10,,,,,,,,,,,,,,,,,,,,,,38,37,39,31063,21,18,23,5956,12,9,14,79,1260:1,2183,90,6,3,8,2.9,,3.8,2.3,2.7,3.4,3.2,,4.2,2.5,3.1,3.5,0.12,10653,-8936,43091,56467,0.76,0.71,0.82,60355,56037,64673,70472,17883,123061,60838,46467,75209,38219,32744,43694,53076,48818,57334,66625,62221,71029,59,42,29,77,6,4,3,5,5,3,8,,,,,,,13,8,20,,,,,,,2,1,3,109,10,8,11,9,6,4,10,,,,,,,7,3,14,,,,,,,12,9,15,94,8,7,10,7,4,10,,,,,,,14,8,22,,,,,,,9,7,11,152,10,8,11,13,9,17,,,,,,,11,7,18,,,,,,,9,7,11,97,175,18200,15,52.7,57.3,96,40400,47,45,48,18389,22,20,24,84,72529,83,85,242014,19.9,10.3,25913,10.7,1778,0.7,14150,5.8,322,0.1,64809,26.8,132597,54.8,7121,3,3,4,49.5,27712,11.9
48043,Texas,Brewster,78.8,76.6,81.1,81.4,78.5,84.4,,,,,,,,,,,,,,,,75.4,71.7,79.1,156,429,355,502,281,198,387,,,,,,,,,,,,,,,,574,448,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,9,12,15,13,17,11,9,13,10,121,1360,14,1507,16,,,,,,,,,,,,,,,,,,,,,,,,,,33,32,35,1477,27,24,31,312,18,13,22,107,934:1,76,91,,,,2.6,,,,2.5,2.8,2.5,,,,2.4,2.8,0.02,13373,-870,45970,56051,0.82,0.57,1.07,52388,46956,57820,,,,,,,,,,51037,41142,60932,46618,39966,53270,60,,27,1,2,,,,,,,,,,,,,,,,,,,,,,,,,13,33,17,56,28,,,,,,,,,,,,,,,,,,,,,,13,28,15,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,0,700,,69.5,35.2,33,2968,60,55,64,727,16,9,23,80,3956,74,86,9343,17.9,25.2,131,1.4,220,2.4,237,2.5,22,0.2,4249,45.5,4321,46.2,189,2,0,4,49.0,3263,34.2
48045,Texas,Briscoe,,,,,,,,,,,,,,,,,,,,,,,,,27,429,272,644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,13,16,19,17,21,13,12,14,0,0,220,17,793,48,,,,,,,,,,,,,,,,,,,,,,,,,,36,35,38,227,30,26,33,65,20,15,26,70,1431:1,,,,,,3.1,,,,,,3.5,,,,,,0.02,13605,-6557,57833,40227,1.44,0.71,2.16,53208,45056,61360,,,,,,,13438,8346,18530,33650,24624,42676,40313,20085,60541,50,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,1-4,100,,71.1,41.3,,430,74,65,83,98,20,5,34,67,387,60,74,1431,22.2,23.8,57,4.0,17,1.2,3,0.2,1,0.1,395,27.6,928,64.8,60,5,0,12,49.2,1435,100.0
48047,Texas,Brooks,70.9,68.7,73.2,,,,,,,,,,,,,,,,,,,,,,148,700,581,819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,14,19,18,15,21,18,16,21,11,198,1660,23,733,10,,,,,,,,,,,,,,,,,,,,,,,,,,38,36,40,1027,28,24,32,171,9,6,11,29,3453:1,92,98,,,,2.4,,,,,,2.6,,,,,,0.05,14592,-8016,,,,,,35359,30113,40605,,,,,,,,,,29148,14818,43478,38875,5323,72427,93,,48,5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,24,12,42,,,,,,,,,,,,,,,,,,,,,,0,11,700,16,51.2,37.9,22,1623,61,53,69,262,11,3,19,75,1995,66,84,6906,26.9,17.0,73,1.1,66,1.0,84,1.2,3,0.0,6225,90.1,491,7.1,482,7,4,10,46.7,2579,36.4
48049,Texas,Brown,73.2,72.3,74.0,77.0,74.9,79.0,,,,,,,,,,,,,,,,72.2,71.2,73.3,858,577,536,618,464,375,553,,,,,,,854,588,1199,,,,,,,617,567,667,21,57,36,88,,,,,,,,,,,,,,,,,,,,,,21,7,5,11,,,,,,,,,,,,,,,,,,,,,,12,11,14,18,15,20,11,9,13,42,128,5740,15,5062,13,14,12,7,21,,,,,,,,,,,,,,,,,,,,,,35,34,37,4766,22,19,25,952,12,9,15,102,984:1,417,94,8,4,13,2.9,,,2.3,2.8,3.0,2.9,,,2.5,2.8,3.0,0.06,12793,-2111,36749,46859,0.78,0.70,0.87,53455,48780,58130,,,,,,,45350,30213,60487,49150,40740,57560,55610,50829,60391,60,55,26,12,6,,,,,,,,,,,,,,,,,,,,,,,,,37,19,13,26,20,,,,,,,,,,,,,,,,,,,,,,28,15,10,21,,,,,,,,,,,,,,,,,,,,,,45,17,12,23,,,,,,,,,,,,,,,,,,,,,,34,20,3400,16,55.7,51.7,48,10231,68,67,70,1603,11,9,14,86,12867,84,88,38373,20.3,20.8,1372,3.6,409,1.1,303,0.8,33,0.1,9134,23.8,26817,69.9,720,2,1,3,50.2,16533,43.4
48051,Texas,Burleson,74.9,73.6,76.2,77.3,73.8,80.8,,,,,,,68.8,64.5,73.1,,,,,,,75.4,73.7,77.0,383,513,456,569,448,326,602,,,,,,,918,704,1177,,,,,,,474,409,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,10,14,17,15,20,11,9,12,22,144,2290,13,923,5,,,,,,,,,,,,,,,,,,,,,,,,,,35,34,36,2548,25,22,28,584,14,11,18,54,1866:1,191,96,,,,2.6,,,2.1,2.5,2.9,2.6,,,2.4,2.5,2.9,0.02,13114,-6130,46268,57175,0.81,0.67,0.95,62095,53346,70844,,,,,,,40909,10847,70971,56358,38461,74255,79562,71168,87956,63,27,28,4,4,,,,,,,,,,,,,,,,,,,,,,,,,16,18,10,30,18,,,,,,,,,,,,,,,,,,,,,,16,18,10,28,,,,,,,,,,,,,,,,,,,,,,43,34,25,46,,,,,,,,,,,,,,,,,,,,,,5,11,1600,10,64.0,43.6,27,5973,79,75,82,544,8,5,10,80,6101,76,85,18657,21.9,21.3,1989,10.7,249,1.3,129,0.7,12,0.1,4201,22.5,11951,64.1,878,5,3,7,50.5,17642,100.0
48053,Texas,Burnet,77.4,76.7,78.2,80.3,77.6,83.0,,,,,,,,,,,,,,,,76.6,75.7,77.6,811,392,362,421,291,232,361,,,,,,,,,,,,,,,,423,386,459,14,31,17,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,10,13,17,15,19,10,8,12,65,149,5560,12,2905,7,20,13,8,21,,,,,,,,,,,,,,,,,,,,,,36,34,37,6827,24,22,27,1594,15,11,18,86,1167:1,522,96,,,,2.8,,,,2.3,3.1,2.8,,,,2.4,3.1,0.04,11225,-2240,40718,58395,0.70,0.60,0.79,74897,67220,82574,,,,,,,59833,3572,116094,54489,49495,59483,76624,70813,82435,61,63,27,20,8,4,2,7,,,,,,,,,,,,,,,,,,,,,,47,19,14,26,19,,,,,,,,,,,,,,,,,,,,,,38,16,11,21,,,,,,,,,,,,,,,,,,,,,,76,23,18,28,13,6,24,,,,,,,,,,,,,,,,26,20,34,48,19,4300,16,69.5,58.2,32,14788,79,78,81,2021,11,9,14,89,16571,87,91,52502,20.1,23.7,872,1.7,659,1.3,578,1.1,52,0.1,12106,23.1,38031,72.4,1305,3,2,4,50.8,33076,67.3
48055,Texas,Caldwell,75.8,75.0,76.7,76.7,75.4,78.0,,,,,,,70.8,66.6,75.1,,,,,,,75.4,74.0,76.7,717,469,434,504,458,406,510,,,,,,,680,508,892,,,,,,,474,420,528,22,47,29,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,11,15,17,15,20,13,11,15,91,230,5940,13,2620,7,,,,,,,,,,,,,,,,,,,,,,,,,,34,33,35,8252,30,26,33,1634,15,11,18,38,2658:1,525,92,20,12,28,2.4,,,,2.3,2.9,2.6,,,,2.5,3.2,0.03,10633,-8580,37760,49470,0.76,0.67,0.85,60833,54015,67651,,,,96683,63127,130239,27266,1228,53304,67601,59510,75692,69988,61652,78324,78,33,33,12,4,6,4,9,,,,,,,,,,,,,,,,,,,,,,30,14,9,19,14,,,,,,,,,,,,,,,,,,,,,,30,14,9,19,,,,,,,,,,,,,,,,,,,,,,69,23,18,29,24,17,33,,,,,,,,,,,,,,,,22,14,32,38,72,4000,28,51.5,55.7,32,10788,72,68,75,1627,11,8,14,85,12887,83,88,47848,22.5,15.6,2534,5.3,882,1.8,399,0.8,60,0.1,26972,56.4,17373,36.3,2525,6,4,7,49.3,25049,54.6
48057,Texas,Calhoun,76.1,74.9,77.3,75.7,73.9,77.5,,,,,,,,,,,,,,,,74.9,72.9,76.8,351,462,411,513,425,350,501,,,,,,,,,,,,,,,,539,454,624,13,59,31,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,10,14,16,14,19,12,10,14,23,140,2520,12,6054,28,,,,,,,,,,,,,,,,,,,,,,,,,,35,34,36,2623,23,20,26,613,13,9,16,76,1314:1,284,94,,,,3.0,,,,2.9,3.4,3.4,,,,3.4,3.5,0.03,11298,-1902,40127,60921,0.66,0.56,0.76,62742,55927,69557,,,,138750,51593,225907,,,,53294,48097,58491,77200,70342,84058,64,43,24,9,7,,,,,,,,,,,,,,,,,,,,,,,,,20,20,12,32,19,,,,,,,,,,,,,,,,,,,,,,17,16,9,26,,,,,,,,,,,,,,,,,,,,,,30,20,14,29,20,11,34,,,,,,,,,,,,,,,,22,12,37,15,21,2000,18,52.3,36.5,49,6134,76,73,80,371,5,2,8,80,6466,76,85,19706,23.1,19.6,446,2.3,224,1.1,1023,5.2,21,0.1,9958,50.5,8046,40.8,837,4,2,7,48.3,8051,40.0
