,,,Life Expectancy,,,,,,,,,,,,,,,,,,,,,,,,Premature Age-Adjusted Mortality,,,,,,,,,,,,,,,,,,,,,,,,,Child Mortality,,,,,,,,,,,,,,,,,,,,,,,,,Infant Mortality,,,,,,,,,,,,,,,,,,,,,,,,,Frequent Physical Distress,,,Frequent Mental Distress,,,Diabetes Prevalence,,,HIV Prevalence,,Food Insecurity,,Limited Access to Healthy Foods,,Drug Overdose Deaths,,,,,,,,,,,,,,,,,,,,,,,,,Insufficient Sleep,,,Uninsured Adults,,,,Uninsured Children,,,,Other Primary Care Providers,,High School Graduation,,Disconnected Youth,,,Reading Scores,,,,,,Math Scores,,,,,,School Segregation,School Funding Adequacy,,Gender Pay Gap,,,,,Median Household Income,,,,,,,,,,,,,,,,,,Children Eligible for Free or Reduced Price Lunch,Residential Segregation - Black/White,Child Care Cost Burden,Child Care Centers,,Homicides,,,,,,,,,,,,,,,,,,,,,,,,Suicides,,,,,,,,,,,,,,,,,,,,,,,,,,Firearm Fatalities,,,,,,,,,,,,,,,,,,,,,,,,,Motor Vehicle Crash Deaths,,,,,,,,,,,,,,,,,,,,,,,,,Juvenile Arrests,,,,Voter Turnout,Census Participation,Traffic Volume,Homeownership,,,,Severe Housing Cost Burden,,,,Broadband Access,,,,Population,% Below 18 Years of Age,% 65 and Older,% Non-Hispanic Black,,% American Indian or Alaska Native,,% Asian,,% Native Hawaiian or Other Pacific Islander,,% Hispanic,,% Non-Hispanic White,,% Not Proficient in English,,,,% Female,% Rural,
27109,Minnesota,Olmsted,81.8,81.4,82.3,90.7,80.8,100.6,,,,89.4,84.2,94.5,78.6,74.6,82.6,,,,,,,82.1,81.6,82.6,1273,239,225,252,184,122,265,,,,171,127,226,435,345,524,,,,,,,230,216,245,80,48,38,59,,,,,,,,,,106,64,166,,,,,,,36,26,49,71,5,4,6,,,,,,,,,,,,,,,,,,,,,,8,7,9,13,11,15,8,7,9,224,166,8100,5,3532,2,84,17,14,22,,,,,,,,,,42,23,70,,,,,,,17,13,22,27,26,28,4519,5,4,5,1217,3,2,4,725,138:1,1970,84,5,3,8,3.2,,3.4,2.5,2.6,3.4,3.4,,3.8,2.6,2.6,3.7,0.13,11154,2557,60377,72802,0.83,0.78,0.88,88032,81248,94816,90739,79680,101798,97720,74947,120493,39317,29460,49174,65793,52976,78610,97582,93940,101224,31,54,41,86,8,2,1,3,,,,,,,,,,,,,,,,,,,,,,95,12,9,14,12,,,,,,,,,,,,,,,,,,,,,,43,5,4,7,,,,,,,,,,,,,,,,,,,,,,83,8,6,9,,,,,,,,,,,,,,,,,,,,,,,252,17400,14,82.2,76.0,89,46702,71,70,72,6372,10,9,11,90,59520,89,91,164020,23.7,17.0,12543,7.6,778,0.5,11001,6.7,145,0.1,9111,5.6,126817,77.3,3324,2,2,3,51.0,28284,17.4
27111,Minnesota,Otter Tail,79.6,78.9,80.3,86.9,66.1,107.8,,,,,,,,,,,,,,,,79.7,79.0,80.4,764,310,286,335,,,,,,,,,,,,,,,,,,,,,,23,41,26,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,8,11,15,13,18,8,7,10,19,37,3900,7,3423,6,14,8,4,13,,,,,,,,,,,,,,,,,,,,,,26,24,27,2283,7,6,8,502,4,3,5,86,1164:1,632,79,,,,3.2,,,2.7,2.9,3.3,3.4,,,2.7,2.8,3.5,0.12,11977,1186,46549,59820,0.78,0.74,0.81,65076,59945,70207,51750,5007,98493,,,,96358,95389,97327,57537,40024,75050,68227,65497,70957,29,80,30,13,4,,,,,,,,,,,,,,,,,,,,,,,,,53,20,15,27,18,,,,,,,,,,,,,,,,,,,,,,40,14,10,18,,,,,,,,,,,,,,,,,,,,,,46,11,8,15,,,,,,,,,,,,,,,,,,,,,,,103,5800,18,80.8,57.6,27,19963,80,79,82,2263,9,8,11,84,20840,82,85,60519,21.5,25.6,881,1.5,544,0.9,349,0.6,56,0.1,2342,3.9,55696,92.0,494,1,1,1,49.3,46815,77.9
27113,Minnesota,Pennington,79.6,78.0,81.1,,,,,,,,,,,,,,,,,,,,,,163,325,273,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,8,11,16,13,18,8,7,10,8,69,1050,8,702,5,,,,,,,,,,,,,,,,,,,,,,,,,,30,28,31,383,5,4,6,83,3,2,3,116,865:1,165,87,,,,3.1,,,,,,3.2,,,,,,0.02,13304,2561,44138,57743,0.76,0.73,0.80,76423,71064,81782,,,,,,,,,,53438,19378,87498,72750,67752,77748,31,,25,5,6,,,,,,,,,,,,,,,,,,,,,,,,,13,19,10,33,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,1400,18,68.0,70.6,51,4467,73,69,76,554,9,6,12,89,5481,87,91,13845,22.3,19.6,150,1.1,292,2.1,158,1.1,6,0.0,657,4.7,12335,89.1,41,0,0,1,49.8,5100,36.4
27115,Minnesota,Pine,77.4,76.3,78.5,,,,,,,,,,,,,,,,,,,,,,467,376,339,414,,,,1011,655,1493,,,,,,,,,,,,,367,328,406,12,48,25,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,9,12,16,14,18,9,8,11,28,110,2530,9,1281,4,26,29,19,43,,,,,,,,,,,,,,,,,,,,,,35,33,36,1237,8,7,9,234,4,3,5,51,1963:1,289,78,7,3,11,3.1,,,,,,3.1,,,,,,0.08,13356,1799,45061,57091,0.79,0.75,0.83,65139,58433,71845,28681,21210,36152,71250,8360,134140,71786,40525,103047,,,,65761,63054,68468,35,36,34,6,4,,,,,,,,,,,,,,,,,,,,,,,,,23,16,10,25,16,,,,,,,,,,,,,,,,,,,,,,15,10,6,17,,,,,,,,,,,,,,,,,,,,,,36,18,12,24,,,,,,,,,,,,,,,,,,,,,,,55,2800,20,68.4,52.6,8,9518,84,82,85,1159,11,9,12,83,9488,82,85,29446,19.3,22.7,548,1.9,952,3.2,300,1.0,8,0.0,932,3.2,26144,88.8,73,0,0,1,46.8,28876,100.0
27117,Minnesota,Pipestone,79.4,77.7,81.1,,,,,,,,,,,,,,,,,,,,,,124,349,285,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,9,12,15,13,18,9,8,10,6,80,710,8,885,9,,,,,,,,,,,,,,,,,,,,,,,,,,30,28,31,459,9,8,11,139,5,4,7,32,3118:1,125,90,,,,3.1,,,,2.8,3.2,3.2,,,,2.6,3.3,0.02,12944,285,44067,57149,0.77,0.70,0.84,65499,57369,73629,,,,58203,56840,59566,,,,45521,14240,76802,71576,65342,77810,41,50,29,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,1100,15,75.9,71.7,12,3153,80,76,83,324,8,6,11,86,3397,83,88,9355,27.0,21.2,126,1.3,196,2.1,94,1.0,3,0.0,721,7.7,8116,86.8,83,1,0,2,50.1,9424,100.0
27119,Minnesota,Polk,77.4,76.4,78.3,80.4,65.4,95.5,,,,,,,,,,,,,,,,77.6,76.7,78.5,446,384,346,422,,,,,,,,,,,,,,,,,,,,,,14,41,23,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,8,11,15,13,18,9,8,11,24,95,2570,8,2706,9,14,15,8,25,,,,,,,,,,,,,,,,,,,,,,31,29,32,1224,7,6,8,408,5,4,7,117,854:1,384,84,,,,3.1,,,,2.5,3.3,3.2,,,,2.6,3.4,0.09,13476,624,47069,61208,0.77,0.71,0.83,69538,63044,76032,53920,17815,90025,53679,53298,54060,,,,44042,32109,55975,73241,67357,79125,37,54,28,8,4,,,,,,,,,,,,,,,,,,,,,,,,,23,15,9,23,15,,,,,,,,,,,,,,,,,,,,,,14,9,5,15,,,,,,,,,,,,,,,,,,,,,,30,14,9,20,,,,,,,,,,,,,,,,,,,,,,,74,3400,22,66.8,66.2,36,8925,72,70,73,1171,10,8,12,88,10957,86,89,30731,24.4,19.3,830,2.7,614,2.0,303,1.0,16,0.1,2181,7.1,26316,85.6,162,1,0,1,49.5,14515,46.5
27121,Minnesota,Pope,78.7,76.8,80.5,,,,,,,,,,,,,,,,,,,,,,147,337,275,398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,8,11,15,13,17,8,7,9,5,52,690,6,333,3,,,,,,,,,,,,,,,,,,,,,,,,,,27,25,29,388,6,5,7,103,4,3,5,114,879:1,93,93,,,,3.2,,,,,,3.6,,,,,,0.04,13245,2420,46358,58846,0.79,0.73,0.85,68888,62195,75581,83750,2581,164919,,,,,,,,,,71260,68696,73824,26,,33,3,5,,,,,,,,,,,,,,,,,,,,,,,,,14,27,14,47,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,13,6,24,,,,,,,,,,,,,,,,,,,,,,,9,1100,8,80.1,62.0,17,3944,81,78,83,487,10,8,13,83,4072,81,86,11431,21.6,25.5,51,0.4,68,0.6,77,0.7,2,0.0,239,2.1,10881,95.2,5,0,0,1,48.7,7106,62.8
27123,Minnesota,Ramsey,78.4,78.1,78.6,80.0,78.4,81.6,61.1,57.7,64.4,77.1,76.3,77.9,73.0,72.1,73.9,,,,,,,79.7,79.4,80.0,6226,346,337,354,338,296,379,1252,1009,1494,419,386,452,616,577,655,,,,,,,296,286,306,279,49,43,55,40,26,58,,,,39,29,52,99,80,119,,,,,,,30,23,38,299,6,5,6,7,4,9,,,,5,4,7,10,8,12,,,,13,8,20,3,2,4,9,7,10,14,12,16,9,8,11,1418,314,43790,8,26521,5,463,28,26,31,30,22,42,248,157,372,5,2,8,61,50,72,,,,,,,25,22,28,28,27,29,23266,7,6,8,3990,3,2,4,183,547:1,7081,77,6,4,7,2.8,,2.5,2.4,2.4,3.5,2.8,,2.6,2.3,2.4,3.7,0.24,14755,176,57077,63343,0.90,0.87,0.93,75041,71420,78662,33587,15591,51583,77784,71455,84113,44406,41666,47146,59438,52784,66092,87128,85634,88622,51,52,48,234,6,5,4,6,5,3,8,,,,3,2,5,24,19,28,,,,,,,1,1,2,364,13,12,14,13,12,7,19,,,,13,9,17,7,4,10,,,,,,,13,12,15,276,10,9,11,10,6,15,,,,5,3,8,27,21,33,,,,,,,7,6,9,217,6,5,6,6,3,9,,,,5,3,7,9,6,12,,,,,,,5,4,6,,481,54200,9,76.2,77.4,280,132415,61,60,62,29505,14,13,15,91,196680,90,91,536413,22.8,16.0,70486,13.1,5281,1.0,85162,15.9,483,0.1,42057,7.8,318589,59.4,23243,5,4,5,50.8,111,0.0
27125,Minnesota,Red Lake,81.9,77.9,85.9,,,,,,,,,,,,,,,,,,,,,,59,387,287,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,8,11,15,13,18,9,7,10,,,280,7,1074,26,,,,,,,,,,,,,,,,,,,,,,,,,,30,28,31,153,7,6,9,47,5,3,6,26,3874:1,,,,,,3.5,,,,,,3.6,,,,,,0.03,15354,6737,48203,61719,0.78,0.68,0.88,74120,65435,82805,58824,54873,62775,,,,,,,65938,25878,105998,75430,68689,82171,30,,26,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,400,13,72.8,70.1,1,1349,82,80,85,105,7,4,9,80,1309,76,84,3874,23.5,23.5,33,0.9,79,2.0,15,0.4,3,0.1,160,4.1,3517,90.8,6,0,0,1,48.6,3935,100.0
27127,Minnesota,Redwood,79.3,78.0,80.7,,,,,,,,,,,,,,,,,,,,,,200,343,292,394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,9,12,15,13,17,9,7,10,10,79,1000,7,1873,12,,,,,,,,,,,,,,,,,,,,,,,,,,29,28,31,656,8,7,9,169,4,3,5,98,1024:1,198,94,,,,3.1,,,,,,3.3,,,,,,0.19,13456,369,45765,55139,0.83,0.77,0.89,66582,59816,73348,41691,35445,47937,38750,6240,71260,26125,15556,36694,78750,10444,147056,67993,66001,69985,35,,29,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,20,12,30,,,,,,,,,,,,,,,,,,,,,,,51,1800,28,73.1,71.1,18,4864,80,79,81,515,9,7,11,83,5019,81,85,15361,24.9,21.5,140,0.9,809,5.3,413,2.7,9,0.1,660,4.3,13144,85.6,90,1,0,1,49.7,10817,70.1
27129,Minnesota,Renville,78.1,76.6,79.5,,,,,,,,,,,,,,,,,,,,,,203,358,305,411,,,,,,,,,,,,,,,,,,,,,,10,68,33,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,9,12,15,13,17,9,7,10,7,57,980,7,1463,9,,,,,,,,,,,,,,,,,,,,,,,,,,30,29,32,690,9,7,10,187,5,4,7,48,2075:1,,,,,,3.1,,,,2.4,3.2,3.3,,,,2.8,3.4,0.09,12653,-2386,45752,57963,0.79,0.76,0.82,66568,59628,73508,37500,15468,59532,,,,,,,52528,34066,70990,69428,66800,72056,34,,29,6,7,,,,,,,,,,,,,,,,,,,,,,,,,15,22,12,37,21,,,,,,,,,,,,,,,,,,,,,,11,15,8,27,,,,,,,,,,,,,,,,,,,,,,19,19,11,29,,,,,,,,,,,,,,,,,,,,,,,33,1500,22,74.2,69.7,16,4631,79,77,81,492,9,7,10,81,4740,78,83,14525,23.0,22.0,98,0.7,246,1.7,130,0.9,5,0.0,1478,10.2,12469,85.8,80,1,0,1,48.5,14723,100.0
27131,Minnesota,Rice,79.8,79.2,80.5,86.1,75.1,97.1,,,,,,,,,,,,,,,,79.5,78.8,80.3,637,275,253,297,290,182,439,,,,,,,,,,,,,,,,283,259,308,25,35,23,52,,,,,,,,,,,,,,,,,,,,,,32,6,4,9,,,,,,,,,,,,,,,,,,,,,,9,8,11,14,12,16,9,7,10,61,107,3810,6,4062,6,22,11,7,17,,,,,,,,,,,,,,,,,,,,,,29,27,30,2682,8,6,9,520,3,2,5,62,1612:1,719,82,,,,3.1,,,2.2,2.5,3.4,3.2,,,2.3,2.5,3.5,0.13,14890,-388,50000,61114,0.82,0.75,0.89,77962,71032,84892,,,,,,,33783,25870,41696,58155,39013,77297,83908,79576,88240,38,61,29,23,6,,,,,,,,,,,,,,,,,,,,,,,,,35,11,8,16,10,,,,,,,,,,,,,,,,,,,,,,23,7,4,10,,,,,,,,,,,,,,,,,,,,,,39,8,6,11,,,,,,,,,,,,,,,,,,,,,,,69,6700,10,73.1,75.9,48,17566,76,73,78,2403,11,9,12,90,21010,89,92,67693,20.9,16.8,4560,6.7,495,0.7,1492,2.2,99,0.1,6239,9.2,53900,79.6,1591,3,2,3,48.3,21597,32.2
27133,Minnesota,Rock,77.3,75.5,79.1,,,,,,,,,,,,,,,,,,,,,,135,388,318,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,8,11,15,13,17,8,7,10,7,86,540,6,409,4,,,,,,,,,,,,,,,,,,,,,,,,,,29,27,31,321,6,5,7,93,4,3,5,73,1362:1,127,93,,,,3.6,,,,,,3.7,,,,,,0.03,12397,2324,49596,54964,0.90,0.78,1.03,69835,60833,78837,,,,,,,,,,45817,10749,80885,75948,69273,82623,19,,28,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,20,10,33,,,,,,,,,,,,,,,,,,,,,,,8,1200,7,74.9,76.8,3,3025,77,75,80,302,8,5,10,88,3458,86,90,9537,24.0,20.6,94,1.0,86,0.9,78,0.8,8,0.1,330,3.5,8824,92.5,7,0,0,1,50.3,4896,50.5
27135,Minnesota,Roseau,77.1,75.6,78.6,,,,,,,,,,,,,,,,,,,,,,223,392,337,447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,8,11,15,13,17,9,7,10,,,910,6,1414,9,,,,,,,,,,,,,,,,,,,,,,,,,,30,28,31,555,6,5,7,148,4,3,5,65,1529:1,239,85,,,,3.4,,,,,,3.3,,,,,,0.07,15057,2583,47099,57940,0.81,0.76,0.86,71794,62972,80616,,,,51667,3507,99827,153125,107098,199152,18229,8066,28392,70375,67576,73174,21,,31,1,1,,,,,,,,,,,,,,,,,,,,,,,,,18,27,15,43,24,,,,,,,,,,,,,,,,,,,,,,12,16,8,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,1700,10,74.2,61.0,19,4688,80,78,83,642,11,9,14,80,4681,78,83,15292,23.6,19.4,97,0.6,330,2.2,426,2.8,3,0.0,303,2.0,13874,90.7,82,1,0,1,47.7,15331,100.0
27137,Minnesota,St. Louis,77.7,77.3,78.1,107.5,67.2,147.7,66.1,63.0,69.1,,,,72.4,64.4,80.4,,,,,,,78.0,77.6,78.4,2881,374,359,389,,,,1006,825,1187,,,,857,632,1136,,,,,,,359,344,374,80,45,36,56,,,,,,,,,,,,,,,,,,,,,,79,6,5,7,,,,,,,,,,,,,,,,,,,,,,10,8,11,16,14,19,9,8,10,160,93,16970,9,18320,9,166,28,24,32,,,,177,112,265,,,,,,,,,,,,,23,19,28,32,30,33,7004,6,5,7,1084,3,2,4,217,461:1,1899,82,3,2,5,3.2,,,2.2,3.2,3.3,3.3,,,2.0,3.1,3.4,0.09,14163,2672,49599,64516,0.77,0.73,0.81,63141,59083,67199,35911,17251,54571,66172,43553,88791,35030,25816,44244,58056,38151,77961,67907,65960,69854,30,71,36,76,8,2,2,3,,,,,,,,,,,,,,,,,,,,,,224,22,19,25,22,,,,62,33,106,,,,,,,,,,,,,21,18,24,129,13,11,15,,,,,,,,,,,,,,,,,,,,,,150,11,9,12,,,,,,,,,,,,,,,,,,,,,,,322,17400,19,74.7,66.1,55,61629,72,71,73,9843,12,11,13,86,73895,85,87,199532,18.4,21.4,3049,1.5,4780,2.4,2272,1.1,105,0.1,3906,2.0,180763,90.6,613,0,0,0,49.6,78666,39.3
27139,Minnesota,Scott,81.6,81.1,82.0,85.4,78.2,92.6,,,,83.2,81.0,85.5,88.9,71.8,105.9,,,,,,,81.6,81.1,82.1,1060,221,207,234,232,155,333,540,330,834,186,140,244,255,177,356,,,,,,,218,204,233,46,26,19,35,,,,,,,,,,,,,,,,,,,,,,41,3,2,5,,,,,,,,,,,,,,,,,,,,,,8,7,9,12,11,14,7,6,9,132,105,4730,3,5552,4,55,12,9,16,,,,,,,,,,,,,,,,,,,,,,27,26,29,4541,5,4,6,1112,3,2,3,43,2341:1,2102,90,4,1,6,3.3,,3.4,2.8,2.7,3.4,3.6,,3.8,2.7,2.8,3.7,0.10,11227,2135,64498,81219,0.79,0.75,0.84,115687,104939,126435,,,,119482,99345,139619,80433,43870,116996,81031,58567,103495,120739,116450,125028,20,51,31,54,6,1,1,2,,,,,,,,,,,,,,,,,,,,,,71,10,8,12,10,,,,,,,,,,,,,,,,,,,,,,37,5,3,7,,,,,,,,,,,,,,,,,,,,,,59,6,4,7,,,,,,,,,,,,,,,,,,,,,,,184,19200,10,85.5,81.1,64,44244,83,82,85,4413,8,7,10,94,49666,92,95,154520,25.6,12.6,10360,6.7,1692,1.1,10691,6.9,179,0.1,9252,6.0,119425,77.3,2927,2,,,49.7,27321,18.1
27141,Minnesota,Sherburne,79.4,78.9,79.9,94.7,69.8,119.7,,,,,,,88.9,66.0,111.9,,,,,,,79.4,78.8,79.9,920,287,268,306,,,,,,,,,,,,,,,,,,,,,,48,43,32,57,,,,,,,,,,,,,,,,,,,,,,29,3,2,5,,,,,,,,,,,,,,,,,,,,,,8,7,10,14,12,16,8,6,9,64,79,3930,4,3425,4,41,14,10,19,,,,,,,,,,,,,,,,,,,,,,27,25,28,3128,5,4,6,763,3,2,4,58,1738:1,1563,89,6,2,10,3.2,,,2.2,2.9,3.3,3.4,,,2.1,3.1,3.5,0.10,11913,3720,56384,70296,0.80,0.76,0.84,97999,90466,105532,,,,66250,14131,118369,75175,22620,127730,88333,50432,126234,101041,96652,105430,17,73,25,30,5,,,,,,,,,,,,,,,,,,,,,,,,,70,14,11,18,14,,,,,,,,,,,,,,,,,,,,,,31,6,4,9,,,,,,,,,,,,,,,,,,,,,,62,9,7,12,,,,,,,,,,,,,,,,,,,,,,,111,12000,9,80.1,79.0,34,28655,83,82,85,3171,9,8,11,93,31860,92,94,100824,25.6,12.4,4556,4.5,652,0.6,1680,1.7,51,0.1,3372,3.3,88594,87.9,983,1,1,1,48.3,49494,50.9
27143,Minnesota,Sibley,80.5,79.0,82.0,,,,,,,,,,,,,,,,,,,,,,147,279,231,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,8,11,15,13,17,8,7,10,5,40,880,6,122,1,,,,,,,,,,,,,,,,,,,,,,,,,,29,28,31,642,7,6,9,151,4,3,6,47,2136:1,201,88,,,,2.9,,,,2.4,3.1,3.2,,,,2.9,3.4,0.07,13191,-2902,46178,57324,0.81,0.77,0.84,75596,67332,83860,,,,43021,25511,60531,50500,23715,77285,51563,8648,94478,76482,72717,80247,27,41,25,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,18,11,29,,,,,,,,,,,,,,,,,,,,,,,43,1600,27,77.7,70.8,2,4782,81,79,84,528,9,7,11,82,4849,81,84,14955,22.4,19.6,128,0.9,97,0.6,132,0.9,8,0.1,1385,9.3,13064,87.4,173,1,0,2,48.8,14836,100.0
27145,Minnesota,Stearns,80.5,80.0,80.9,92.1,75.5,108.8,,,,89.8,77.2,102.3,77.8,73.5,82.1,,,,,,,80.8,80.3,81.2,1572,297,282,312,246,152,377,,,,,,,479,366,591,,,,,,,287,271,302,78,45,35,56,,,,,,,,,,80,48,127,,,,,,,40,30,52,72,5,4,6,,,,,,,,,,7,4,11,,,,,,,4,3,6,10,8,11,15,13,17,9,8,11,134,101,11570,7,11074,7,68,14,11,18,,,,,,,,,,,,,,,,,,,,,,31,29,32,5970,6,6,7,1190,3,2,4,211,475:1,1975,83,5,3,8,3.1,,3.1,2.3,2.4,3.3,3.3,,3.5,2.2,2.6,3.6,0.27,12183,-28,48419,58369,0.83,0.80,0.86,72378,67784,76972,65417,5156,125678,50103,15825,84381,39879,26891,52867,70585,63050,78120,76475,74465,78485,35,67,34,66,7,2,1,3,,,,,,,,,,,,,,,,,,,,,,105,13,11,16,13,,,,,,,,,,,,,,,,,,,,,,64,8,6,10,,,,,,,,,,18,9,33,,,,,,,7,5,10,102,9,7,11,,,,,,,,,,15,7,26,,,,,,,8,7,10,,372,16800,22,71.9,74.0,74,40819,67,66,69,7305,12,11,14,88,53225,87,89,160405,23.2,16.3,15217,9.5,835,0.5,3743,2.3,223,0.1,6613,4.1,131320,81.9,2308,2,1,2,49.2,60133,38.0
27147,Minnesota,Steele,80.5,79.6,81.4,90.3,72.6,108.1,,,,,,,,,,,,,,,,80.5,79.5,81.4,383,288,258,318,,,,,,,,,,,,,,,,,,,,,,14,35,19,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,8,11,15,13,17,8,7,10,19,61,2140,6,1874,5,,,,,,,,,,,,,,,,,,,,,,,,,,29,28,31,1253,6,5,7,314,3,2,4,107,935:1,534,87,,,,3.1,,,2.6,2.6,3.2,3.2,,,2.6,2.5,3.4,0.08,11657,2019,50313,63731,0.79,0.72,0.86,75474,65423,85525,,,,89821,45135,134507,45250,25808,64692,52321,36556,68086,81476,77807,85145,34,48,32,9,4,,,,,,,,,,,,,,,,,,,,,,,,,23,13,8,19,12,,,,,,,,,,,,,,,,,,,,,,11,6,3,11,,,,,,,,,,,,,,,,,,,,,,15,6,3,10,,,,,,,,,,,,,,,,,,,,,,,64,4300,15,79.0,77.1,40,11624,77,76,79,1433,10,8,12,86,12982,85,88,37398,24.0,19.3,1345,3.6,206,0.6,397,1.1,29,0.1,3222,8.6,31828,85.1,509,1,1,2,49.9,11128,29.7
27149,Minnesota,Stevens,81.2,79.4,83.1,,,,,,,,,,,,,,,,,,,,,,86,292,231,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,8,11,15,13,17,9,7,10,,,650,7,335,3,,,,,,,,,,,,,,,,,,,,,,,,,,29,27,30,360,7,6,8,91,4,3,6,125,803:1,110,87,,,,3.4,,,,,,3.8,,,,,,0.05,13895,160,46653,57689,0.81,0.71,0.90,69171,61144,77198,14500,3736,25264,,,,17813,3789,31837,100000,68017,131983,75136,68366,81906,22,26,28,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,900,14,69.4,74.4,16,2575,68,65,71,325,9,5,12,89,3376,86,92,9637,22.3,18.1,123,1.3,167,1.7,165,1.7,6,0.1,895,9.3,8103,84.1,298,3,2,4,49.2,4641,48.0
27151,Minnesota,Swift,78.6,76.6,80.6,,,,,,,,,,,,,,,,,,,,,,143,403,332,474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,9,12,16,13,18,9,8,11,,,860,9,713,7,,,,,,,,,,,,,,,,,,,,,,,,,,29,28,31,485,9,8,11,128,5,4,7,103,976:1,122,97,,,,2.9,,,,,,3.4,,,,,,0.12,11976,940,43769,58340,0.75,0.69,0.81,67166,58200,76132,,,,,,,,,,28424,23752,33096,61155,56443,65867,37,,29,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,29,17,45,,,,,,,,,,,,,,,,,,,,,,,22,1000,22,74.3,68.2,21,3063,74,70,78,504,13,10,16,80,3320,78,82,9755,22.4,23.7,83,0.9,70,0.7,90,0.9,108,1.1,632,6.5,8611,88.3,127,1,0,2,49.1,9838,100.0
