"","FIPS","State","Life Expectancy","Residential.Segregation.Index","% Limited Access to Healthy Foods","% Uninsured Adults","Spending per Pupil","School.Funding.Adequacy","Median Household Income","School.Funding.Cat","Median.Prop.Tax","Region","Division"
"1786",47109,"Tennessee",71.435566071,46.059100371,11.927737446,16.00811908,9917,-818.3057,49706,"0",515,"South","East South Central"
"1787",47111,"Tennessee",73.172926701,NA,7.1400767912,16.291311301,9112,-2234.769,56817,"0",689,"South","East South Central"
"1788",47113,"Tennessee",73.962070652,46.235941105,13.573129111,13.874541439,9946,-11261.36,57070,"0",950,"South","East South Central"
"1789",47115,"Tennessee",73.228878283,44.137916367,5.1269667997,14.07929305,10091,-6095.4455,58686,"0",681,"South","East South Central"
"1790",47117,"Tennessee",73.703711558,41.20863782,8.9664069381,14.699321278,9067,-1181.114,64013,"0",970,"South","East South Central"
"1791",47119,"Tennessee",75.291712548,37.680007064,7.8384683857,12.265817748,9447,-2512.888,70225,"0",1130,"South","East South Central"
"1792",47121,"Tennessee",70.753242984,21.267644917,0.6948109236,14.928941426,9587,-4253.023,54257,"0",629,"South","East South Central"
"1793",47123,"Tennessee",72.10800895,67.629109756,5.8432314433,15.506234039,9727,-3021.028,56047,"0",705,"South","East South Central"
"1794",47125,"Tennessee",74.234882414,37.980952011,15.932123677,12.134247022,9647,-2482.615,67478,"0",1343,"South","East South Central"
"1795",47127,"Tennessee",77.406548536,NA,0.0540486487,12.522686025,11745,-358.2061,68086,"0",957,"South","East South Central"
"1796",47129,"Tennessee",73.189794062,NA,6.8142811537,15.644499911,10380,-654.4082,59967,"0",709,"South","East South Central"
"1797",47131,"Tennessee",72.826164753,53.360088138,2.9359250594,16.373454102,10459,-4626.36265,50159,"0",642,"South","East South Central"
"1798",47133,"Tennessee",72.374687671,NA,0.221175919,15.812613705,8971,-605.7959,52108,"0",523,"South","East South Central"
"1799",47135,"Tennessee",73.429068591,NA,13.717444494,18.728885135,11516,-5208.926,46448,"0",483,"South","East South Central"
"1800",47137,"Tennessee",76.118367913,NA,0.256144472,18.435349511,10210,-3177.212,47932,"0",559,"South","East South Central"
"1801",47139,"Tennessee",71.69567306,NA,1.9332402145,15.600802983,10125,-572.9639,55146,"0",708,"South","East South Central"
"1802",47141,"Tennessee",74.34861991,56.692340003,15.225799155,14.680398888,9654,-1633.707,54996,"0",1058,"South","East South Central"
"1803",47143,"Tennessee",72.446134546,52.97253222,11.635892808,16.461644053,10047,-1596.39085,59207,"0",626,"South","East South Central"
"1804",47145,"Tennessee",73.077893906,62.668075437,6.2427860336,12.979568308,10501,-1591.834,63430,"0",933,"South","East South Central"
"1805",47147,"Tennessee",73.578147903,58.73968993,1.8745406917,12.937289309,8637,-2519.483,77326,"0",1262,"South","East South Central"
"1806",47149,"Tennessee",76.170790175,29.985538513,6.379890468,12.035654556,10375.5,-69.8086,77320,"0",1355,"South","East South Central"
"1807",47151,"Tennessee",71.781880971,NA,7.8695744615,17.011241255,9449.5,-4609.5695,44599,"0",594,"South","East South Central"
"1808",47153,"Tennessee",75.520173,NA,22.194207894,16.426909245,9748,-2431.535,56264,"0",825,"South","East South Central"
"1809",47155,"Tennessee",73.975480288,78.336956971,7.7418713121,20.434901438,11196,-73.14355,59530,"0",685,"South","East South Central"
"1810",47157,"Tennessee",72.540833877,66.611454995,11.189386115,16.240139655,NA,NA,61452,NA,2026,"South","East South Central"
"1811",47159,"Tennessee",73.646297222,31.181525225,1.2065554732,15.268941585,9266,-641.4482,63960,"0",743,"South","East South Central"
"1812",47161,"Tennessee",73.944997526,NA,6.8569798944,15.996013455,9606,-2656.798,60242,"0",784,"South","East South Central"
"1813",47163,"Tennessee",73.450207754,55.516908133,11.148959047,13.966655163,10951.333333,-1726.626933,54361,"0",928,"South","East South Central"
"1814",47165,"Tennessee",76.234529864,42.406189459,7.2849452857,12.960649852,10056,337.4619,87453,"1",1399,"South","East South Central"
"1815",47167,"Tennessee",73.547046017,41.986108502,1.5792433297,12.184085642,8976,-3410.176,68778,"0",984,"South","East South Central"
"1816",47169,"Tennessee",73.666999054,23.599076914,NA,13.210879548,9476,-3232.037,58584,"0",1014,"South","East South Central"
"1817",47171,"Tennessee",71.776460505,NA,1.8870717725,14.767932489,10440,-2446.066,52260,"0",778,"South","East South Central"
"1818",47173,"Tennessee",70.958396675,NA,0.7238890054,18.065647707,8537,-2837.316,51169,"0",581,"South","East South Central"
"1819",47175,"Tennessee",69.073560874,NA,0.8868503657,17.588235294,12099,-3113.794,50260,"0",446,"South","East South Central"
"1820",47177,"Tennessee",73.049975812,25.481838739,4.8870654608,19.425140836,9833,-1653.308,52520,"0",644,"South","East South Central"
"1821",47179,"Tennessee",74.319844544,52.264708899,9.33322183,14.415732566,10353,-168.444815,64270,"0",1060,"South","East South Central"
"1822",47181,"Tennessee",74.162749516,54.297134593,8.9481680328,15.670945158,10398,-700.291,48321,"0",588,"South","East South Central"
"1823",47183,"Tennessee",74.013482133,38.074097022,8.0797571025,14.68013468,10059,-1175.85,49815,"0",665,"South","East South Central"
"1824",47185,"Tennessee",73.299233612,72.454018742,16.450358736,17.142315949,9302,-2597.074,49411,"0",570,"South","East South Central"
"1825",47187,"Tennessee",81.256807928,42.764879799,4.9727812489,7.0451396343,13772,5825.6725,133486,"1",2301,"South","East South Central"
"1826",47189,"Tennessee",76.582352365,31.931424125,5.8100666154,11.820644782,9628.5,530.56395,88462,"1",1399,"South","East South Central"
"1827",48001,"Texas",71.975954894,49.534868079,15.83915641,24.269601316,12825.857143,-3728.588286,60800,"0",1309,"South","West South Central"
"1828",48003,"Texas",75.094456096,76.891312817,8.2021834005,28.293135436,11274,544.2695,68998,"1",1461,"South","West South Central"
"1829",48005,"Texas",73.350723002,44.206432578,9.7603023891,26.903743873,11981.166667,-7036.271,56825,"0",1445,"South","West South Central"
"1830",48007,"Texas",73.003033243,88.353048226,16.209726326,26.001835424,11327,-2757.696,60523,"0",1826,"South","West South Central"
"1831",48009,"Texas",78.018348539,NA,4.9312258411,20.81821846,11491.666667,-190.5342,72062,"0",1916,"South","West South Central"
"1832",48011,"Texas",72.070324222,NA,21.341758152,18.281718282,11940,522.4014,67548,"1",1548,"South","West South Central"
"1833",48013,"Texas",74.987414437,58.165294753,5.8302307533,26.699330619,12373,-3246.4879,59817,"0",1482,"South","West South Central"
"1834",48015,"Texas",77.38454302,28.271165836,2.2417782993,24.477717938,11221.333333,-4346.676,68630,"0",2544,"South","West South Central"
"1835",48017,"Texas",74.370226339,NA,2.1972247016,33.096280088,14002,-8877.016,52751,"0",1532,"South","West South Central"
"1836",48019,"Texas",77.542503313,NA,10.238088238,22.995708155,14439.5,-2496.901,69284,"0",2298,"South","West South Central"
"1837",48021,"Texas",77.35583404,43.266487919,5.5613588137,26.484364237,11216.25,-7963.73725,73403,"0",2770,"South","West South Central"
"1838",48023,"Texas",70.653123407,NA,1.4413412789,20.387305003,11662,-2201.288,49059,"0",1023,"South","West South Central"
"1839",48025,"Texas",73.432364028,44.27038883,10.781823203,21.593601896,13882,169.13525,48176,"1",1117,"South","West South Central"
"1840",48027,"Texas",76.042376213,44.897114046,10.644629728,18.82459782,10815.444444,-3328.633733,62412,"0",2580,"South","West South Central"
"1841",48029,"Texas",76.737759046,41.975001673,9.6878184585,23.014642201,12145.533333,-4279.016933,65839,"0",2996,"South","West South Central"
"1842",48031,"Texas",78.668104599,NA,0.9537848338,21.055762082,13147,114.3685,82236,"1",2584,"South","West South Central"
"1843",48033,"Texas",NA,NA,15.105740218,13.48973607,25671,13382.12,75186,"1",382,"South","West South Central"
"1844",48035,"Texas",75.046700951,32.043912005,9.7418734429,24.516643412,14124.714286,-8051.445857,61048,"0",1262,"South","West South Central"
"1845",48037,"Texas",73.176606277,47.251497515,9.4905790745,20.758334006,11242.166667,-4184.922575,52460,"0",1699,"South","West South Central"
"1846",48039,"Texas",77.473502527,45.31511139,6.6588459174,18.879086339,11833.75,-3558.972521,86197,"0",3480,"South","West South Central"
"1847",48041,"Texas",79.200566562,41.954325152,12.364658376,20.55273988,10652.5,-8935.6955,60355,"0",3372,"South","West South Central"
"1848",48043,"Texas",78.82157262,NA,16.324018469,27.326549491,13373,-870.1475,52388,"0",1826,"South","West South Central"
"1849",48045,"Texas",NA,NA,48.456992928,29.518855657,13604.5,-6556.9055,53208,"0",780,"South","West South Central"
"1850",48047,"Texas",70.930785547,NA,10.154307822,27.629808986,14592,-8016.004,35359,"0",719,"South","West South Central"
"1851",48049,"Texas",73.180953246,54.870465341,13.283698935,21.992524572,12793.285714,-2110.797014,53455,"0",1403,"South","West South Central"
"1852",48051,"Texas",74.860496804,27.373817195,5.3716429098,24.95348154,13114.333333,-6130.214333,62095,"0",1229,"South","West South Central"
"1853",48053,"Texas",77.428715149,62.721805418,6.7961284317,24.48269679,11224.5,-2239.6284,74897,"0",2463,"South","West South Central"
"1854",48055,"Texas",75.840501723,33.2181855,6.8826314168,29.546349672,10632.666667,-8580.179667,60833,"0",2189,"South","West South Central"
"1855",48057,"Texas",76.089901956,43.2960175,28.314561317,23.296918021,11298,-1902.287,62742,"0",1497,"South","West South Central"
"1856",48059,"Texas",74.104926034,NA,9.0247150358,21.527263755,12937.75,-3040.41765,63836,"0",1013,"South","West South Central"
"1857",48061,"Texas",77.284241749,83.702745263,17.927513538,38.565159882,12417.888889,-11753.405,49583,"0",1468,"South","West South Central"
"1858",48063,"Texas",72.330608213,13.915837112,4.9437141963,24.608468677,10893,-6163.598,52919,"0",1184,"South","West South Central"
"1859",48065,"Texas",73.582494465,NA,5.2701291699,18.359006602,13309.333333,-576.7003333,71902,"0",1605,"South","West South Central"
"1860",48067,"Texas",72.087578024,31.909386781,7.4909769672,21.927756896,12430.857143,-8075.486286,54276,"0",1099,"South","West South Central"
"1861",48069,"Texas",75.942520069,NA,4.4770104823,31.443688587,12622,-4760.472567,59958,"0",1025,"South","West South Central"
"1862",48071,"Texas",76.11012306,20.215141886,4.1331504055,18.186505345,12377.666667,-2787.542333,102146,"0",2631,"South","West South Central"
"1863",48073,"Texas",73.290724996,40.904129904,12.781225161,29.58812616,12182.166667,-12024.98253,50351,"0",1367,"South","West South Central"
"1864",48075,"Texas",74.086740159,NA,18.94919694,26.298157454,11584,-3246.233,49200,"0",1176,"South","West South Central"
"1865",48077,"Texas",75.908283199,NA,20.571851465,19.063946511,14427.25,-4402.84345,66085,"0",1408,"South","West South Central"
"1866",48079,"Texas",72.009938788,NA,9.1953962761,33.678398896,15019.5,-5045.689,45766,"0",541,"South","West South Central"
"1867",48081,"Texas",75.582870845,NA,36.075327737,22.605790646,14040,-4186.0945,43774,"0",1082,"South","West South Central"
"1868",48083,"Texas",70.236510715,41.993113076,10.210800888,26.510628135,13224,-10217.075,45834,"0",892,"South","West South Central"
"1869",48085,"Texas",81.559063937,29.084350287,2.8394114839,12.701002797,10393.857143,-1348.144757,113943,"0",5594,"South","West South Central"
"1870",48087,"Texas",72.33497217,NA,2.8576031197,34.893617021,12792,-4717.07,52093,"0",753,"South","West South Central"
"1871",48089,"Texas",74.378458425,21.784378775,7.2853333894,26.402461093,11902,-6685.174667,59711,"0",1498,"South","West South Central"
"1872",48091,"Texas",78.3332791,40.485288552,4.4724232707,16.798178766,9079.5,-568.83032,92979,"0",3511,"South","West South Central"
"1873",48093,"Texas",75.026293359,NA,7.935527217,26.88533405,13323,-6123.2665,51559,"0",1492,"South","West South Central"
"1874",48095,"Texas",81.651817786,NA,12.046660244,19.1065662,14717.5,-10817.192,51191,"0",1269,"South","West South Central"
"1875",48097,"Texas",76.509720547,56.32435895,2.7052191449,25.415351387,11303.666667,-2321.506528,66466,"0",2341,"South","West South Central"
"1876",48099,"Texas",75.650198476,39.303585814,25.571006915,18.719893056,11243,-4112.99725,63428,"0",1905,"South","West South Central"
"1877",48101,"Texas",NA,NA,56.884175591,21.895861148,15191,-15152.18,45351,"0",735,"South","West South Central"
"1878",48103,"Texas",74.650561028,NA,3.9164449558,29.324424647,15021,-482.3428,67889,"0",991,"South","West South Central"
"1879",48105,"Texas",71.209038586,NA,2.2503017092,30.470588235,14661,-953.4854,71851,"0",638,"South","West South Central"
"1880",48107,"Texas",70.710047915,25.31652985,2.3264371084,28.876244666,17082,-7223.370333,46457,"0",1041,"South","West South Central"
"1881",48109,"Texas",73.745278157,NA,4.2500927128,34.807534808,17328,-755.3047,52160,"0",905,"South","West South Central"
"1882",48111,"Texas",71.616689793,NA,17.595217917,36.634663972,11438.5,-5553.536,61636,"0",1223,"South","West South Central"
"1883",48113,"Texas",77.282487655,52.455842765,7.2364754536,28.088710562,10634.714286,-10446.67198,70871,"0",3124,"South","West South Central"
"1884",48115,"Texas",72.625649788,27.197932672,18.787279674,28.767803909,14606.75,-1528.887,48801,"0",1233,"South","West South Central"
"1885",48117,"Texas",74.375756859,46.726061759,7.4327064163,32.971050291,11929,-5507.244,55565,"0",1763,"South","West South Central"
"1886",48119,"Texas",73.662250385,62.532751092,1.9949149389,19.865092749,11583,-3979.765,54587,"0",1428,"South","West South Central"
"1887",48121,"Texas",80.918702702,39.384969948,4.7453569136,14.151740018,10741.636364,-1564.993042,102711,"0",4863,"South","West South Central"
"1888",48123,"Texas",74.768164271,39.603196192,2.1758720793,25.004969191,13009.25,-784.787475,55525,"0",1134,"South","West South Central"
"1889",48125,"Texas",72.955398038,NA,5.9120779091,28.625,14296,-13845.12,47074,"0",634,"South","West South Central"
"1890",48127,"Texas",72.233942329,NA,26.666988109,27.304423622,13419,-836.3457,44312,"0",737,"South","West South Central"
"1891",48129,"Texas",71.566877716,48.579805261,5.5254057054,25.73575454,15656.5,-7123.6245,44866,"0",1200,"South","West South Central"
"1892",48131,"Texas",72.209746593,NA,13.911881586,29.271680889,16976.666667,-6327.079,40539,"0",468,"South","West South Central"
"1893",48133,"Texas",72.386835743,43.17777726,10.886806211,27.19452793,13426.4,-6546.3604,53351,"0",788,"South","West South Central"
"1894",48135,"Texas",72.426337844,36.601041567,7.1804476729,28.955905579,10309,-5797.064,64868,"0",1725,"South","West South Central"
"1895",48137,"Texas",75.160731664,NA,10.931318858,33.614627286,15519,-10530.292,50752,"0",670,"South","West South Central"
"1896",48139,"Texas",77.096021775,33.01570763,7.3348757637,21.702677352,11470.5,-5002.75348,89314,"0",2888,"South","West South Central"
"1897",48141,"Texas",77.028850018,49.737811707,9.1277941164,29.577393511,12096.666667,-21641.67133,53441,"0",2665,"South","West South Central"
"1898",48143,"Texas",77.390586206,69.270486381,18.115741597,24.70979105,11513.428571,-4616.107914,60093,"0",2207,"South","West South Central"
"1899",48145,"Texas",74.941350356,66.559972915,5.1465988946,24.331550802,13274.25,-9921.0512,47534,"0",928,"South","West South Central"
"1900",48147,"Texas",74.35911995,52.44747084,12.997029555,23.259334006,12493.888889,-4427.038799,60959,"0",1511,"South","West South Central"
"1901",48149,"Texas",77.433686639,34.710842704,5.5955411701,22.356264793,12361.8,-3082.53964,70476,"0",1848,"South","West South Central"
"1902",48151,"Texas",75.060643987,NA,3.6718415837,19.656392117,14596.5,-2283.528,57867,"0",771,"South","West South Central"
"1903",48153,"Texas",72.793796913,45.70781427,4.4818080834,30.555555556,14505.5,-2353.8175,45784,"0",807,"South","West South Central"
"1904",48155,"Texas",NA,NA,41.296431304,21.19089317,17589,-11836.87,47657,"0",767,"South","West South Central"
"1905",48157,"Texas",81.400048823,48.029459126,5.9138341419,16.159208201,10814,-4153.7304,105583,"0",5563,"South","West South Central"
"1906",48159,"Texas",75.96670469,70.67577733,20.786048842,18.525585429,10739,-4307.108,56623,"0",1785,"South","West South Central"
"1907",48161,"Texas",74.74834156,20.355748839,8.7157285867,24.809083601,12357.25,-3391.658175,56372,"0",1277,"South","West South Central"
"1908",48163,"Texas",73.753342423,NA,11.658174925,29.360720562,12662.5,-6979.3935,46769,"0",1181,"South","West South Central"
"1909",48165,"Texas",74.868771268,62.704002749,1.3771733158,38.725572073,16185.333333,-1737.61828,62465,"0",1802,"South","West South Central"
"1910",48167,"Texas",76.461745775,51.317386379,8.6530446724,18.851553575,12381.375,-5490.566763,75947,"0",3314,"South","West South Central"
"1911",48169,"Texas",75.68824236,71.452434238,5.2620285359,27.006751688,15181.5,-1526.0121,50255,"0",803,"South","West South Central"
"1912",48171,"Texas",79.802827336,NA,3.133166301,25.889641262,11431,-625.93845,77013,"0",2788,"South","West South Central"
"1913",48173,"Texas",NA,NA,36.445793634,26.308139535,24382,10670.52,96533,"1",1224,"South","West South Central"
"1914",48175,"Texas",78.954313144,32.529680117,9.8613689216,22.926584816,12666,-1591.304,62841,"0",1270,"South","West South Central"
"1915",48177,"Texas",75.138759598,44.097846903,17.477961238,31.650663009,13458,-10091.21267,57523,"0",1355,"South","West South Central"
"1916",48179,"Texas",72.761206039,66.589153441,8.4917982756,30.799660921,12108.666667,-9494.580333,50648,"0",1100,"South","West South Central"
"1917",48181,"Texas",74.771561421,38.903679114,5.8968463393,22.727728355,11692.846154,-734.1777335,66141,"0",1907,"South","West South Central"
"1918",48183,"Texas",72.847899846,36.183703188,9.9583359384,26.470377739,10591.428571,-5284.684,60932,"0",1914,"South","West South Central"
"1919",48185,"Texas",74.932500861,47.584818486,12.201203833,26.043750403,11559,-4670.054,61188,"0",1436,"South","West South Central"
"1920",48187,"Texas",78.411508609,42.291732414,12.380453972,17.258528029,10296.75,-2013.10375,86043,"0",3079,"South","West South Central"
"1921",48189,"Texas",73.056074741,40.697125478,8.1452228936,29.478005865,12506,-3797.551725,49571,"0",1218,"South","West South Central"
"1922",48191,"Texas",75.136747201,NA,13.008641607,33.919270833,15524,-21787.34,40677,"0",685,"South","West South Central"
"1923",48193,"Texas",74.006540724,NA,12.225906697,26.211404102,12410.333333,-2733.145,59753,"0",1638,"South","West South Central"
"1924",48195,"Texas",78.067415434,NA,3.6268877795,32.734952482,14778.666667,-3932.098667,69064,"0",1407,"South","West South Central"
"1925",48197,"Texas",74.836819011,NA,7.8109149745,30.881612091,15927,-10232.8565,49539,"0",696,"South","West South Central"
"1926",48199,"Texas",74.084700451,65.969069265,9.2103466042,19.241709029,10796,-2484.41506,70432,"0",1412,"South","West South Central"
"1927",48201,"Texas",77.876306428,51.609587551,5.7752801433,28.055908119,11105.5,-10364.65843,68748,"0",3356,"South","West South Central"
"1928",48203,"Texas",74.526169349,43.143767833,4.8363784109,22.864502834,11919,-5151.477,64636,"0",1440,"South","West South Central"
"1929",48205,"Texas",80.110339186,NA,11.53906611,22.180762852,12631.5,-5333.692,84165,"0",2426,"South","West South Central"
"1930",48207,"Texas",74.837359925,1.9897003745,11.440102328,28.064629434,15765.5,-4192.7315,48587,"0",592,"South","West South Central"
"1931",48209,"Texas",79.815204776,41.49295962,2.449100261,19.024326575,10472.75,-1366.1939,89074,"0",4375,"South","West South Central"
"1932",48211,"Texas",81.098678341,NA,2.7796606741,28.262076624,13414,710.5029,73212,"1",1810,"South","West South Central"
"1933",48213,"Texas",72.809963856,51.673495399,8.3481882481,25.476461614,12298.25,-4676.241625,62843,"0",1297,"South","West South Central"
"1934",48215,"Texas",77.924314094,82.395218085,20.28751914,42.810872219,12244.6,-22135.17333,48825,"0",1722,"South","West South Central"
"1935",48217,"Texas",73.171883916,44.697208927,1.8864226995,24.85792671,13498.25,-4834.969917,57566,"0",1489,"South","West South Central"
"1936",48219,"Texas",72.30338692,49.259241332,15.45078212,29.444304752,13154.833333,-1989.728817,56923,"0",1517,"South","West South Central"
"1937",48221,"Texas",76.428674358,70.496655813,5.3795437037,20.039865958,10880.333333,-75.98546667,75545,"0",2302,"South","West South Central"
"1938",48223,"Texas",74.643686209,48.295896801,8.9272386874,26.481952691,12538.714286,-5880.995897,64249,"0",1480,"South","West South Central"
"1939",48225,"Texas",74.115829509,45.111334404,13.585542109,24.819047619,12241.6,-10395.129,49741,"0",1004,"South","West South Central"
"1940",48227,"Texas",72.809805407,46.832958059,12.226463126,24.176517847,11342.333333,426.535,59598,"1",1134,"South","West South Central"
"1941",48229,"Texas",78.542491092,NA,58.197021644,34.003831418,14393.5,-27601.975,39582,"0",422,"South","West South Central"
"1942",48231,"Texas",74.738031451,45.314447021,8.427539815,24.806318039,12156.1,-5337.7077,68019,"0",1872,"South","West South Central"
"1943",48233,"Texas",71.361242286,67.712827258,8.8050339757,22.880919698,12786.25,-51.030875,65019,"0",1235,"South","West South Central"
"1944",48235,"Texas",NA,NA,26.405268042,19.700460829,15839,5038.518,77768,"1",1359,"South","West South Central"
"1945",48237,"Texas",75.078238147,NA,15.822588379,29.124236253,12614.666667,-2632.2592,54132,"0",1323,"South","West South Central"
"1946",48239,"Texas",76.546335445,33.959849382,5.7543691325,24.618181818,11374.666667,-2608.551567,61953,"0",1346,"South","West South Central"
"1947",48241,"Texas",71.955296203,51.43863352,5.6279920885,23.312849162,12301.75,-6533.96775,50763,"0",1117,"South","West South Central"
"1948",48243,"Texas",80.050870348,NA,8.0791954276,24.904580153,15736,-8317.293,58285,"0",1449,"South","West South Central"
"1949",48245,"Texas",73.973370678,58.50793553,7.6196180687,27.647250716,12436,-6216.520433,55065,"0",1875,"South","West South Central"
"1950",48247,"Texas",72.894526121,NA,18.661925339,27.368012422,11602,-6222.361,43782,"0",910,"South","West South Central"
"1951",48249,"Texas",72.201117395,77.884858443,9.6614210463,26.53441075,12227.8,-3401.451,48252,"0",1023,"South","West South Central"
"1952",48251,"Texas",75.640469638,45.382115671,6.0402655009,22.277182956,11156,-1829.969686,76747,"0",2267,"South","West South Central"
"1953",48253,"Texas",74.598848089,36.321358367,11.838424495,23.603731255,15334.8,-807.32442,51894,"0",1168,"South","West South Central"
"1954",48255,"Texas",74.893498672,30.794507687,5.6886577094,23.579065841,14333.5,-2161.63125,61860,"0",905,"South","West South Central"
"1955",48257,"Texas",74.785786189,47.792729042,3.4454546682,21.822058621,10557,-3866.820186,92814,"0",3036,"South","West South Central"
"1956",48259,"Texas",80.687511964,65.086694897,1.2723890268,17.378519444,10485,-2637.7419,120238,"0",4761,"South","West South Central"
"1957",48261,"Texas",NA,NA,37.480808227,47.058823529,NA,NA,43274,NA,228,"South","West South Central"
"1958",48263,"Texas",NA,NA,30.24463509,9.7014925373,19375,4345.137,58118,"1",517,"South","West South Central"
"1959",48265,"Texas",76.336632393,53.86044309,5.2515214548,25.493154718,12627.75,-4671.648,59619,"0",2149,"South","West South Central"
"1960",48267,"Texas",76.934279951,NA,8.4342470392,27.775300936,13456,-6858.912,51851,"0",1707,"South","West South Central"
"1961",48269,"Texas",NA,NA,22.368420874,28.169014085,25622,13447.4,87856,"1",618,"South","West South Central"
"1962",48271,"Texas",77.463529988,NA,25.618481576,17.173051519,14039,-5355.883,52609,"0",805,"South","West South Central"
"1963",48273,"Texas",73.320731436,41.057450727,17.355734775,25.493256047,12276,-2543.487425,51342,"0",1632,"South","West South Central"
"1964",48275,"Texas",71.661114061,36.002106197,5.9312553793,29.988662132,15655,-8939.989667,47207,"0",753,"South","West South Central"
"1965",48277,"Texas",72.51684515,45.225497789,14.213674367,25.066948555,10953.5,-4325.465,62620,"0",1351,"South","West South Central"
"1966",48279,"Texas",73.054622364,28.871170388,10.838988741,31.214609287,14943.8,-8327.60714,53008,"0",810,"South","West South Central"
"1967",48281,"Texas",75.881450295,49.912489463,5.895344939,22.361984626,11690,-4005.1025,67917,"0",1961,"South","West South Central"
"1968",48283,"Texas",75.006452923,NA,11.549046754,26.278546156,16143,-4685.076,40555,"0",894,"South","West South Central"
"1969",48285,"Texas",77.65354411,27.732535989,4.2763467193,21.773745603,11950.666667,-2747.74615,58400,"0",1431,"South","West South Central"
"1970",48287,"Texas",76.36298506,40.273864982,6.4460334662,26.195588522,11895.333333,-7384.405933,65911,"0",1796,"South","West South Central"
"1971",48289,"Texas",75.409605404,50.781399856,8.0589618673,26.375193062,12872.6,-4710.11574,56749,"0",893,"South","West South Central"
"1972",48291,"Texas",72.924219932,36.45821428,4.1477981371,28.970676918,11749.285714,-5493.559043,61880,"0",1556,"South","West South Central"
"1973",48293,"Texas",73.13097294,30.989592233,8.7023677936,25.940138143,12308,-10321.35167,51357,"0",1281,"South","West South Central"
"1974",48295,"Texas",78.204763233,NA,31.552058685,30.567419158,13989,-9887.750333,70236,"0",1088,"South","West South Central"
"1975",48297,"Texas",77.602206332,NA,3.5772573772,26.809324983,14111.5,-2367.802,58576,"0",828,"South","West South Central"
"1976",48299,"Texas",77.058825929,67.645459489,13.2648913,25.127286442,12704,-2897.001,59528,"0",1816,"South","West South Central"
"1977",48301,"Texas",NA,NA,18.627450927,2.7777777778,NA,NA,94716,NA,NA,"South","West South Central"
"1978",48303,"Texas",74.014190112,47.410822552,8.1888965062,20.733220471,11188.5,-399.096575,59138,"0",2323,"South","West South Central"
"1979",48305,"Texas",72.288531981,NA,15.085616873,25.24211184,14142.5,-3875.207353,56754,"0",1410,"South","West South Central"
"1980",48307,"Texas",72.329668584,NA,19.202764177,28.452903856,15443,-3632.485,45915,"0",1034,"South","West South Central"
"1981",48309,"Texas",75.779218198,49.310800953,16.802640276,23.439635535,11545.473684,-2399.276254,63160,"0",2364,"South","West South Central"
"1982",48311,"Texas",NA,NA,25.343757878,22.392638037,23431,9762.404,67525,"1",1184,"South","West South Central"
"1983",48313,"Texas",74.224188133,51.011437289,13.322006066,29.313801079,13024,-3339.5375,53906,"0",1477,"South","West South Central"
"1984",48315,"Texas",72.342809389,43.424063197,2.8902453163,24.482824065,12855,-12205.69,47720,"0",775,"South","West South Central"
"1985",48317,"Texas",72.996534351,NA,6.7659560688,25.811965812,17736.5,4616.201,73315,"1",1388,"South","West South Central"
"1986",48319,"Texas",80.526298992,NA,2.7979766548,31.234256927,12684,-986.998,59129,"0",1533,"South","West South Central"
"1987",48321,"Texas",74.143746082,60.312265342,14.257564064,27.971477748,13658,-5258.3868,58380,"0",1416,"South","West South Central"
"1988",48323,"Texas",73.754114952,NA,18.029939789,36.401906767,10101,-15253.66,43407,"0",1359,"South","West South Central"
"1989",48325,"Texas",76.630280137,86.093139989,4.0486770051,21.919721957,11662.6,-2876.2942,70313,"0",1953,"South","West South Central"
"1990",48327,"Texas",76.87704374,NA,6.032632132,32.644628099,18792,-2731.176,44145,"0",1182,"South","West South Central"
"1991",48329,"Texas",76.46492932,46.835185329,5.0975928316,21.71730252,10540,-17.1973,81187,"0",2884,"South","West South Central"
"1992",48331,"Texas",75.151244434,27.430743382,11.406741307,23.940113726,12856,-2577.34065,54667,"0",1312,"South","West South Central"
"1993",48333,"Texas",75.886264828,NA,9.0033993481,30.981067126,19933.333333,-5335.405333,58068,"0",1384,"South","West South Central"
"1994",48335,"Texas",73.863088366,15.809411013,6.037091849,20.906502136,15286,-2570.069,48378,"0",1260,"South","West South Central"
"1995",48337,"Texas",71.276959911,NA,4.5086463436,25.27639087,12567.571429,-3005.743071,57076,"0",1433,"South","West South Central"
"1996",48339,"Texas",78.4210169,46.471129249,8.207499403,21.475602798,10012.333333,-3774.337022,95241,"0",4026,"South","West South Central"
"1997",48341,"Texas",75.343922699,43.75004683,8.5735856112,36.583929323,11975,-3573.7676,66583,"0",1413,"South","West South Central"
"1998",48343,"Texas",72.704654349,8.8780150494,0.8627184615,21.503736465,12314,-12728.057,49847,"0",995,"South","West South Central"
"1999",48345,"Texas",NA,NA,3.3135185274,19.77818854,19994,-1118.592,46320,"0",666,"South","West South Central"
"2000",48347,"Texas",74.163245703,45.775960816,9.3391588015,26.51221567,11122.625,-6069.484,51708,"0",1194,"South","West South Central"
"2001",48349,"Texas",73.793969717,37.028849061,8.1029221976,30.316802567,11810,-5680.4967,50822,"0",1481,"South","West South Central"
"2002",48351,"Texas",73.365187027,23.790476034,14.126061757,26.07471094,14259,-8213.381667,47804,"0",702,"South","West South Central"
